,wellName,MD,CALI,GR,RHOB,NPHI,RACEHM_l10,RACELM_l10,RPCEHM_l10,RPCELM_l10,PHIF,SW,VSH
26456,15/9-F-11 B,4605.2,8.625,25.324,2.3369999999999997,0.168,0.9247443524799485,0.8069257768837319,0.9748339550485401,0.9292656182530655,0.185,0.284,0.16699999999999998
26457,15/9-F-11 B,4605.3,8.625,27.186999999999998,2.342,0.16899999999999998,0.9399184702420995,0.8138476875579125,1.0337051514678521,0.9575115114544798,0.183,0.271,0.182
26458,15/9-F-11 B,4605.4,8.625,28.019000000000002,2.347,0.171,0.9417101489416464,0.8102325179950841,1.1238842934600077,0.9987822698317359,0.182,0.251,0.18899999999999997
26459,15/9-F-11 B,4605.5,8.625,27.275,2.3480000000000003,0.17300000000000001,0.9796394122229073,0.8162412999917831,1.1990142709346199,1.0364691989154624,0.183,0.233,0.183
26460,15/9-F-11 B,4605.6,8.625,25.566999999999997,2.339,0.17300000000000001,0.994361151908001,0.8178296336831604,1.2659963704950792,1.0845405320614845,0.18600000000000003,0.215,0.16899999999999998
26461,15/9-F-11 B,4605.7,8.625,24.851999999999997,2.325,0.171,1.0113589537066108,0.819214734030297,1.3524912399881646,1.1293675957229856,0.19,0.195,0.163
26462,15/9-F-11 B,4605.8,8.625,24.338,2.315,0.16899999999999998,1.036987997806906,0.8219063773523231,1.40143500722987,1.1580909731855595,0.192,0.184,0.159
26463,15/9-F-11 B,4605.9,8.625,23.833000000000002,2.314,0.166,1.0602444268982252,0.8268519478206439,1.4161743474570878,1.1686447768878168,0.191,0.182,0.154
26464,15/9-F-11 B,4606.0,8.625,22.524,2.319,0.162,1.0787105053282762,0.8367671106378998,1.4364489006918335,1.1819578609310661,0.188,0.18100000000000002,0.14400000000000002
26465,15/9-F-11 B,4606.1,8.625,22.289,2.326,0.158,1.0852548911038769,0.8357539675193834,1.472200430565602,1.1974735350147767,0.184,0.177,0.142
26466,15/9-F-11 B,4606.2,8.625,21.28,2.33,0.153,1.090434416175122,0.8400433933718782,1.4848263690844425,1.208844289340738,0.18100000000000002,0.177,0.133
26467,15/9-F-11 B,4606.3,8.625,20.075,2.33,0.149,1.094890197006651,0.8414220444023593,1.4831877619987626,1.2079842467661563,0.179,0.17800000000000002,0.124
26468,15/9-F-11 B,4606.4,8.625,19.679000000000002,2.3280000000000003,0.145,1.1054761211218211,0.8431704645198979,1.4938482527122763,1.217536582779137,0.17800000000000002,0.177,0.12
26469,15/9-F-11 B,4606.5,8.625,18.165,2.326,0.142,1.115743608359958,0.8481891169913987,1.5231349034654245,1.2286313049897037,0.17800000000000002,0.172,0.10800000000000001
26470,15/9-F-11 B,4606.6,8.625,18.072,2.325,0.139,1.1102866084035656,0.8496650554787327,1.5190400386483447,1.2337573629655105,0.177,0.174,0.107
26471,15/9-F-11 B,4606.7,8.625,16.913,2.327,0.136,1.1174701636201199,0.8509523997934928,1.529045170765769,1.2399997928868713,0.175,0.17300000000000001,0.098
26472,15/9-F-11 B,4606.8,8.625,16.727999999999998,2.33,0.133,1.11806622171401,0.8535156967569287,1.535433375828049,1.2384726569483564,0.17300000000000001,0.174,0.096
26473,15/9-F-11 B,4606.9,8.625,17.553,2.331,0.131,1.1153441958714407,0.8543060418010806,1.5210595896564263,1.235149536473244,0.172,0.177,0.10300000000000001
26474,15/9-F-11 B,4607.0,8.625,17.755,2.33,0.13,1.1124709393381393,0.854852362417834,1.5138033691838941,1.2339854787802114,0.172,0.17800000000000002,0.105
26475,15/9-F-11 B,4607.1,8.625,17.479,2.3280000000000003,0.13,1.113575716800568,0.8588378514285855,1.492453062351789,1.2292465620175608,0.172,0.18100000000000002,0.102
26476,15/9-F-11 B,4607.2,8.625,17.309,2.324,0.132,1.116375261179705,0.8622506745979249,1.4802225985844752,1.2265741302892867,0.174,0.182,0.10099999999999999
26477,15/9-F-11 B,4607.3,8.656,17.083,2.32,0.131,1.116375261179705,0.8656368876996287,1.475133434266451,1.2264452327482276,0.17600000000000002,0.182,0.099
26478,15/9-F-11 B,4607.4,8.672,17.54,2.314,0.134,1.1134419539653215,0.8659326090572231,1.4695422107716867,1.224403557764839,0.179,0.18,0.1
26479,15/9-F-11 B,4607.5,8.672,17.34,2.3080000000000003,0.135,1.1076169299917842,0.8656368876996287,1.4726394518806472,1.2261615234231196,0.18100000000000002,0.17800000000000002,0.10099999999999999
26480,15/9-F-11 B,4607.6,8.672,17.192,2.306,0.135,1.1001292033598082,0.8689969024871355,1.475264300605003,1.2260066947291792,0.182,0.177,0.1
26481,15/9-F-11 B,4607.7,8.648,18.172,2.3080000000000003,0.13699999999999998,1.0978470774233366,0.8695250628572273,1.4712917110589385,1.2220658425885866,0.182,0.17800000000000002,0.10800000000000001
26482,15/9-F-11 B,4607.8,8.625,17.59,2.311,0.135,1.0968752680596876,0.8703453710809597,1.4303653485804704,1.2076074419119138,0.18,0.18600000000000003,0.10300000000000001
26483,15/9-F-11 B,4607.9,8.672,16.421,2.315,0.13,1.0908573959815338,0.8778318914928938,1.3854096348783325,1.1903036782675815,0.177,0.196,0.094
26484,15/9-F-11 B,4608.0,8.672,15.091,2.3169999999999997,0.131,1.0896225515843405,0.8812134162550193,1.3757915976851922,1.1870692712304234,0.17600000000000002,0.198,0.083
26485,15/9-F-11 B,4608.1,8.672,13.532,2.3169999999999997,0.132,1.087923320925297,0.8796692056320535,1.3675422735205767,1.1848900821997224,0.177,0.198,0.07
26486,15/9-F-11 B,4608.2,8.641,13.933,2.313,0.13699999999999998,1.087603973687808,0.8800127811172976,1.3632169871574098,1.1814719929463071,0.18,0.19699999999999998,0.073
26487,15/9-F-11 B,4608.3,8.625,14.565999999999999,2.307,0.13699999999999998,1.0858611737884505,0.876506504265881,1.368286884902131,1.1801545594533482,0.182,0.19399999999999998,0.078
26488,15/9-F-11 B,4608.4,8.625,15.783,2.301,0.136,1.080554338988771,0.8756399948329903,1.373316665173873,1.183639904221352,0.184,0.192,0.08800000000000001
26489,15/9-F-11 B,4608.5,8.625,15.981,2.298,0.136,1.0766404436703418,0.8745397970710103,1.3761935868842847,1.1844642893469906,0.185,0.191,0.09
26490,15/9-F-11 B,4608.6,8.625,15.169,2.298,0.13699999999999998,1.0774042463980977,0.874655732598101,1.3825393234222045,1.1836114492184324,0.185,0.19,0.083
26491,15/9-F-11 B,4608.7,8.672,15.705,2.301,0.136,1.0748164406451748,0.8756978198013307,1.3851413476046583,1.181443395541898,0.184,0.19,0.08800000000000001
26492,15/9-F-11 B,4608.8,8.672,16.011,2.305,0.139,1.070296518197765,0.8723311795013432,1.3922571613416743,1.177997963096566,0.184,0.18899999999999997,0.09
26493,15/9-F-11 B,4608.9,8.672,15.741,2.307,0.141,1.0733150205606279,0.868879446237088,1.37984917876283,1.1732737014525794,0.184,0.191,0.08800000000000001
26494,15/9-F-11 B,4609.0,8.672,15.405,2.305,0.142,1.070259577400575,0.8694076907175374,1.3648135562613364,1.1664597170934834,0.185,0.193,0.085
26495,15/9-F-11 B,4609.1,8.672,16.684,2.301,0.142,1.0663259253620379,0.8591983014737873,1.367970581043394,1.160168292958512,0.187,0.192,0.096
26496,15/9-F-11 B,4609.2,8.672,16.9,2.2969999999999997,0.14300000000000002,1.0601688119451476,0.860577611114067,1.3734269621857431,1.1593265201978664,0.188,0.19,0.09699999999999999
26497,15/9-F-11 B,4609.3,8.672,17.781,2.295,0.145,1.0565618518594595,0.8602181846687567,1.3798672890808785,1.155973344739902,0.18899999999999997,0.188,0.105
26498,15/9-F-11 B,4609.4,8.672,18.271,2.294,0.147,1.050920836935403,0.8596185187701756,1.386605965382485,1.1521965823342093,0.191,0.18600000000000003,0.109
26499,15/9-F-11 B,4609.5,8.672,18.266,2.294,0.149,1.0447748742564424,0.8581761981839594,1.3845505315637177,1.150357257998519,0.192,0.185,0.109
26500,15/9-F-11 B,4609.6,8.672,18.552,2.295,0.15,1.0385406863374573,0.8567289507854489,1.3824853234865546,1.1485409608672292,0.192,0.18600000000000003,0.111
26501,15/9-F-11 B,4609.7,8.672,19.651,2.303,0.15,1.0321753769613629,0.8552768038300919,1.3803017103051844,1.1466240888240053,0.18899999999999997,0.18899999999999997,0.12
26502,15/9-F-11 B,4609.8,8.672,19.683,2.318,0.15,1.014268457209643,0.8555192162388533,1.3215570079385441,1.1147777319715622,0.184,0.204,0.12
26503,15/9-F-11 B,4609.9,8.672,20.374000000000002,2.338,0.149,0.9955913242523534,0.8557613723399478,1.2536287301937543,1.0804460946110488,0.177,0.22399999999999998,0.126
26504,15/9-F-11 B,4610.0,8.672,22.165,2.36,0.14800000000000002,0.976120664184069,0.856003453997221,1.1732154147148859,1.0432050388876584,0.16899999999999998,0.251,0.141
26505,15/9-F-11 B,4610.1,8.672,23.186,2.3819999999999997,0.14800000000000002,0.9672670915597856,0.8507074853745372,1.1634297433014722,1.0322963447394728,0.161,0.263,0.149
26506,15/9-F-11 B,4610.2,8.672,24.807,2.403,0.14800000000000002,0.9577509108772793,0.8543667780408696,1.070444249972947,0.9990434996031629,0.154,0.298,0.162
26507,15/9-F-11 B,4610.3,8.672,26.621,2.4219999999999997,0.15,0.9724805498764759,0.8642736968043793,0.9536147416906405,0.9457639231111737,0.14800000000000002,0.344,0.177
26508,15/9-F-11 B,4610.4,8.672,28.941999999999997,2.436,0.152,0.9725268641313781,0.8830365100276798,0.8520528086978506,0.888179493918325,0.14400000000000002,0.38799999999999996,0.196
26509,15/9-F-11 B,4610.5,8.672,29.715,2.443,0.156,0.9782261816745259,0.8875047179650345,0.792811771248147,0.8555191556678001,0.14300000000000002,0.413,0.203
26510,15/9-F-11 B,4610.6,8.672,30.281999999999996,2.441,0.158,1.0210651972025688,0.9089673004183878,0.714245911017894,0.8085485512404055,0.145,0.441,0.207
26511,15/9-F-11 B,4610.7,8.648,31.272,2.436,0.163,1.061753967805933,0.9264967892732203,0.6651117370750514,0.7888044930446484,0.149,0.45399999999999996,0.215
26512,15/9-F-11 B,4610.8,8.625,30.55,2.434,0.165,1.077258863692948,0.9309999419561522,0.6569601827428492,0.7836892363473165,0.15,0.45299999999999996,0.209
26513,15/9-F-11 B,4610.9,8.672,30.737,2.437,0.16399999999999998,1.0048800072406343,0.897352134344313,0.7218106152125465,0.8166389448984614,0.149,0.43,0.21100000000000002
26514,15/9-F-11 B,4611.0,8.672,30.947,2.44,0.165,0.8279505283026302,0.8427340189482696,0.871339381099861,0.8580557180503644,0.14800000000000002,0.375,0.213
26515,15/9-F-11 B,4611.1,8.672,29.686999999999998,2.4330000000000003,0.162,0.8730298120610442,0.8584168175552268,0.759516759462188,0.7932314470565209,0.149,0.413,0.20199999999999999
26516,15/9-F-11 B,4611.2,8.672,27.552,2.415,0.158,0.8521138608497615,0.8480042714972683,0.7641761323903307,0.8062478271957904,0.154,0.4,0.185
26517,15/9-F-11 B,4611.3,8.672,26.273000000000003,2.3930000000000002,0.154,0.8153784849659181,0.8342299028516774,0.7931615292455507,0.8060442357480883,0.16,0.377,0.174
26518,15/9-F-11 B,4611.4,8.672,25.789,2.376,0.153,0.7985125330313514,0.824646414718352,0.783260232872949,0.8013350956745465,0.165,0.37,0.17
26519,15/9-F-11 B,4611.5,8.672,25.73,2.366,0.155,0.7924617313469507,0.8219063773523231,0.7813244556669877,0.7954628943903799,0.16899999999999998,0.364,0.17
26520,15/9-F-11 B,4611.6,8.649,26.119,2.362,0.157,0.7885218872224729,0.8247114434647342,0.7779340488377794,0.7917608040129049,0.172,0.36200000000000004,0.17300000000000001
26521,15/9-F-11 B,4611.7,8.672,26.737,2.3609999999999998,0.16,0.781970673912552,0.825945143203848,0.7745899502647945,0.7865384804978025,0.17300000000000001,0.361,0.17800000000000002
26522,15/9-F-11 B,4611.8,8.672,26.779,2.3609999999999998,0.163,0.7658175153099183,0.8192807128145747,0.7623784293119641,0.7736401932600259,0.174,0.364,0.17800000000000002
26523,15/9-F-11 B,4611.9,8.625,26.674,2.363,0.16899999999999998,0.734239604435455,0.8114409436741581,0.7480328941301435,0.755188585608325,0.17600000000000002,0.365,0.17800000000000002
26524,15/9-F-11 B,4612.0,8.641,26.660999999999998,2.3680000000000003,0.16899999999999998,0.7338390006971494,0.8062478271957904,0.7435881501599039,0.7489628612561614,0.174,0.37,0.177
26525,15/9-F-11 B,4612.1,8.641,27.331999999999997,2.378,0.172,0.7216457662897462,0.8009917925861493,0.7357585374437389,0.7401257369657306,0.172,0.376,0.183
26526,15/9-F-11 B,4612.2,8.672,28.197,2.391,0.168,0.7214808547700493,0.796851749049887,0.7239479764316435,0.7267272090265723,0.166,0.392,0.19
26527,15/9-F-11 B,4612.3,8.672,27.691999999999997,2.401,0.166,0.6958317728266922,0.787247880331954,0.7174208367223749,0.7163372878895486,0.162,0.402,0.18600000000000003
26528,15/9-F-11 B,4612.4,8.672,28.151,2.401,0.166,0.6798819421128623,0.7719547489639492,0.7178368674869257,0.7064617376313547,0.162,0.402,0.19
26529,15/9-F-11 B,4612.5,8.625,27.826,2.385,0.172,0.6755033847279567,0.7623784293119641,0.7333577879255855,0.7087607236903166,0.17,0.382,0.187
26530,15/9-F-11 B,4612.6,8.625,29.568,2.358,0.17800000000000002,0.6612446089593336,0.7506625690221026,0.7866804531966487,0.7234556720351858,0.18100000000000002,0.34700000000000003,0.201
26531,15/9-F-11 B,4612.7,8.672,29.283,2.33,0.18,0.6567687792660166,0.7398886550845432,0.823604628355158,0.7344797894255773,0.191,0.32,0.19899999999999998
26532,15/9-F-11 B,4612.8,8.672,29.087,2.311,0.183,0.6630409748939742,0.7430391548049332,0.8360074591255315,0.7389390312034796,0.19899999999999998,0.307,0.19699999999999998
26533,15/9-F-11 B,4612.9,8.672,29.406,2.3040000000000003,0.187,0.6738498853118987,0.7386221071976874,0.863857961883973,0.7460111077519259,0.204,0.294,0.2
26534,15/9-F-11 B,4613.0,8.649,28.395,2.306,0.184,0.6505017948783668,0.7258299903205803,0.8918718304455838,0.7512020945883531,0.20199999999999999,0.28800000000000003,0.192
26535,15/9-F-11 B,4613.1,8.672,27.425,2.313,0.183,0.6168954264007599,0.718584720027436,0.8621313793130372,0.7246853882373594,0.198,0.299,0.184
26536,15/9-F-11 B,4613.2,8.672,27.14,2.324,0.18,0.638189640190837,0.7311857076340004,0.7976829349148991,0.7034633418832931,0.19399999999999998,0.324,0.182
26537,15/9-F-11 B,4613.3,8.672,26.53,2.334,0.177,0.6380897219845058,0.7375106906734761,0.8048887446223915,0.7034633418832931,0.18899999999999997,0.327,0.17600000000000002
26538,15/9-F-11 B,4613.4,8.672,26.563000000000002,2.343,0.177,0.6171052305023781,0.7224693858840309,0.8750612633917001,0.7302976620971496,0.18600000000000003,0.31,0.177
26539,15/9-F-11 B,4613.5,8.672,26.291,2.351,0.17800000000000002,0.6134189450345731,0.7228806106869393,0.8597985474805657,0.7203247174174418,0.184,0.318,0.175
26540,15/9-F-11 B,4613.6,8.672,26.112,2.359,0.18,0.6156344688774159,0.7233736491317545,0.8666417205660398,0.725012725341157,0.18100000000000002,0.319,0.17300000000000001
26541,15/9-F-11 B,4613.7,8.672,26.199,2.3680000000000003,0.18100000000000002,0.6131015169669126,0.7271344237604886,0.8581761379823443,0.7182525000977505,0.179,0.325,0.174
26542,15/9-F-11 B,4613.8,8.672,27.936,2.373,0.182,0.6125719540651762,0.725094521081469,0.8519917479621573,0.7170044070405471,0.17800000000000002,0.32899999999999996,0.188
26543,15/9-F-11 B,4613.9,8.672,28.27,2.37,0.182,0.6194064108867774,0.7277038836853541,0.8457180179666587,0.7092699609758307,0.179,0.33,0.191
26544,15/9-F-11 B,4614.0,8.672,26.486,2.363,0.179,0.6221103603612195,0.7305400364771193,0.8058405488146727,0.6867256210745423,0.18,0.34,0.17600000000000002
26545,15/9-F-11 B,4614.1,8.625,25.892,2.355,0.179,0.6351820486562676,0.7490402687034572,0.6803355134145632,0.6344772701607315,0.183,0.377,0.171
26546,15/9-F-11 B,4614.2,8.625,26.83,2.3480000000000003,0.17800000000000002,0.6392872259102369,0.7570922201189326,0.6330642726914992,0.6188844849954505,0.185,0.39299999999999996,0.179
26547,15/9-F-11 B,4614.3,8.625,27.646,2.34,0.179,0.6405808064896527,0.7615519885641819,0.6098077693287023,0.6126779183165018,0.188,0.397,0.18600000000000003
26548,15/9-F-11 B,4614.4,8.625,28.374000000000002,2.33,0.18100000000000002,0.6357852355336517,0.7611005389581423,0.5986810989071634,0.6057358938767466,0.192,0.39399999999999996,0.192
26549,15/9-F-11 B,4614.5,8.672,28.750999999999998,2.32,0.183,0.631849462159818,0.7656685547590141,0.6033609243483805,0.6057358938767466,0.196,0.386,0.195
26550,15/9-F-11 B,4614.6,8.648,29.932,2.313,0.183,0.6246945312720813,0.7604225588215531,0.60422605308447,0.6071332043915667,0.19899999999999998,0.38299999999999995,0.204
26551,15/9-F-11 B,4614.7,8.625,30.829,2.31,0.188,0.6165805300858861,0.7568641480419038,0.607025878434786,0.6140531059872193,0.20199999999999999,0.37799999999999995,0.212
26552,15/9-F-11 B,4614.8,8.625,31.746,2.31,0.192,0.6187800245062147,0.7664872805924496,0.6032526619816468,0.6154239528859439,0.203,0.37799999999999995,0.21899999999999997
26553,15/9-F-11 B,4614.9,8.625,31.083000000000002,2.314,0.196,0.6733895781883049,0.8010604611846909,0.5140161804006493,0.5851221863068155,0.204,0.41,0.214
26554,15/9-F-11 B,4615.0,8.625,30.745,2.319,0.20199999999999999,0.6890423390281718,0.8112397727532894,0.5035183127240748,0.5863622233078657,0.204,0.413,0.21100000000000002
26555,15/9-F-11 B,4615.1,8.625,30.418000000000003,2.325,0.207,0.6650178254124726,0.7938602013426697,0.5630061870617938,0.6152133348013585,0.204,0.39,0.20800000000000002
26556,15/9-F-11 B,4615.2,8.656,29.59,2.332,0.212,0.6373896501292119,0.7747358825517533,0.6322547766847136,0.6489451821656725,0.204,0.366,0.20199999999999999
26557,15/9-F-11 B,4615.3,8.625,29.686999999999998,2.346,0.214,0.6623800200162476,0.7781512503836436,0.6711728427150833,0.6738499773429493,0.2,0.35700000000000004,0.20199999999999999
26558,15/9-F-11 B,4615.4,8.625,28.866999999999997,2.364,0.212,0.7417029839577399,0.8190830757437026,0.5967070296814463,0.6525364185930255,0.193,0.39399999999999996,0.196
26559,15/9-F-11 B,4615.5,8.656,29.651999999999997,2.388,0.203,0.7426465899387362,0.8234742291703011,0.6119356250401226,0.6652056284346006,0.18100000000000002,0.409,0.20199999999999999
26560,15/9-F-11 B,4615.6,8.625,28.601999999999997,2.411,0.196,0.7548832282521676,0.829239428141389,0.6118294794983737,0.6689447344577338,0.17,0.42700000000000005,0.193
26561,15/9-F-11 B,4615.7,8.656,27.83,2.432,0.18,0.7564839644426092,0.8272399995056455,0.6310376965367404,0.6812412373755872,0.157,0.447,0.187
26562,15/9-F-11 B,4615.8,8.625,29.767,2.455,0.168,0.7483431044875494,0.816506437046357,0.6876181295717699,0.7110476038670339,0.14400000000000002,0.45399999999999996,0.203
26563,15/9-F-11 B,4615.9,8.687999999999999,29.329,2.4859999999999998,0.146,0.7600453279658106,0.8137143918811448,0.7635777244666453,0.7524326092614742,0.124,0.473,0.19899999999999998
26564,15/9-F-11 B,4616.0,8.703,27.135,2.526,0.126,0.7888045636731158,0.8242560376296824,0.8399805576783426,0.806586934327803,0.10300000000000001,0.507,0.18100000000000002
26565,15/9-F-11 B,4616.1,8.703,27.096999999999998,2.57,0.105,0.7693035340612445,0.8179618045319941,0.9443345919707822,0.8602780997522349,0.08,0.5589999999999999,0.18100000000000002
26566,15/9-F-11 B,4616.2,8.703,25.848000000000003,2.609,0.087,0.7950453704211249,0.8327643049405313,0.9566965648946508,0.8777743499913981,0.023,1.0,0.171
26569,15/9-F-11 B,4616.5,8.687999999999999,24.179000000000002,2.627,0.076,0.856305926894729,0.8486817155561763,1.004106323279658,0.9183449289622749,0.02,1.0,0.157
26570,15/9-F-11 B,4616.6,8.687000000000001,24.245,2.5980000000000003,0.086,0.8706965164800853,0.8563663236592479,1.0079183906455988,0.925621454790829,0.062,0.632,0.158
26571,15/9-F-11 B,4616.7,8.672,25.276,2.563,0.1,0.9024380561986649,0.8662873390841949,1.0123731672224898,0.9385697562210612,0.08,0.522,0.166
26572,15/9-F-11 B,4616.8,8.672,24.845,2.5269999999999997,0.11199999999999999,0.9127001550921309,0.8710472613054995,1.0138059273405926,0.9465505105698552,0.09699999999999999,0.449,0.163
26573,15/9-F-11 B,4616.9,8.672,24.455,2.494,0.12300000000000001,0.9265996539070275,0.8900295861634169,1.0023388808920564,0.9527440240148983,0.113,0.40299999999999997,0.159
26574,15/9-F-11 B,4617.0,8.641,25.715,2.463,0.138,0.9372670722114126,0.893040111957118,0.9944491370140359,0.9512889372776722,0.129,0.36700000000000005,0.17
26575,15/9-F-11 B,4617.1,8.648,27.351999999999997,2.435,0.149,0.9533246963891854,0.9061733636440487,0.9937447565544624,0.9586594270529333,0.14300000000000002,0.34,0.183
26576,15/9-F-11 B,4617.2,8.625,29.164,2.4090000000000003,0.158,0.9719249028545024,0.9163486522754601,0.9890046156985368,0.9707651597807677,0.156,0.322,0.198
26577,15/9-F-11 B,4617.3,8.625,30.029,2.3890000000000002,0.16399999999999998,0.986861225526645,0.9280885109152016,0.990161192898479,0.9754318085092629,0.165,0.308,0.205
26578,15/9-F-11 B,4617.4,8.625,30.476999999999997,2.375,0.166,1.0046652332478772,0.9397188823541047,0.9975174394147248,0.9787737843301224,0.171,0.298,0.209
26579,15/9-F-11 B,4617.5,8.625,30.658,2.3680000000000003,0.166,1.0122887398346065,0.9437911989293016,0.9950206061247581,0.9823164696920653,0.17300000000000001,0.295,0.21
26580,15/9-F-11 B,4617.6,8.656,31.930999999999997,2.365,0.163,1.0184924534014728,0.9494388010365042,0.9838517189914717,0.9882021002587809,0.17300000000000001,0.299,0.221
26581,15/9-F-11 B,4617.7,8.625,30.471999999999998,2.366,0.16699999999999998,1.0269416279590293,0.9578944872128984,0.9802761410778403,0.9876215821254838,0.174,0.298,0.209
26582,15/9-F-11 B,4617.8,8.625,29.741,2.37,0.16699999999999998,1.0438336541331468,0.9665640840973104,0.991890303936025,0.9969055106956661,0.17300000000000001,0.29600000000000004,0.203
26583,15/9-F-11 B,4617.9,8.625,28.8,2.378,0.168,1.0501476580203035,0.9731740526829722,0.9916690073799486,1.0038050735650252,0.17,0.299,0.195
26584,15/9-F-11 B,4618.0,8.625,29.655,2.39,0.168,1.062732363205394,0.9858753573083937,1.0174507295105362,1.023622789879007,0.166,0.298,0.20199999999999999
26585,15/9-F-11 B,4618.1,8.625,28.469,2.397,0.168,1.0900463224573558,1.0004774613744551,1.0140162292583639,1.0274719270212778,0.16399999999999998,0.301,0.192
26586,15/9-F-11 B,4618.2,8.625,28.721,2.395,0.166,1.105442054801695,1.0117818305481068,1.048053173115609,1.047158001128309,0.16399999999999998,0.292,0.19399999999999998
26587,15/9-F-11 B,4618.3,8.625,29.820999999999998,2.384,0.16,1.0828571485964091,1.0110203555162571,1.0866089445729477,1.0670336398422622,0.165,0.28,0.203
26588,15/9-F-11 B,4618.4,8.649,30.635,2.37,0.14800000000000002,1.0767132446900252,1.0102575429983012,1.1051353376125719,1.0867867956266242,0.165,0.276,0.21
26589,15/9-F-11 B,4618.5,8.703,28.526999999999997,2.362,0.13699999999999998,1.0654303186203693,1.0136376124535316,1.136117842896476,1.106564834846764,0.163,0.26899999999999996,0.193
26590,15/9-F-11 B,4618.6,8.695,26.775,2.365,0.131,1.0659529803138696,1.0179510688307423,1.135959092124557,1.1053398398052863,0.16,0.273,0.17800000000000002
26591,15/9-F-11 B,4618.7,8.672,27.107,2.378,0.133,1.0643831044121965,1.0196147156914173,1.1154107901339194,1.0976043288744108,0.156,0.284,0.18100000000000002
26592,15/9-F-11 B,4618.8,8.625,28.070999999999998,2.394,0.141,1.0613393668370674,1.0249779720956247,1.1081250947385994,1.0897991730361642,0.154,0.289,0.18899999999999997
26593,15/9-F-11 B,4618.9,8.625,28.807,2.399,0.149,1.051499819132745,1.0244035626829657,1.0917021217171485,1.0851835080527785,0.156,0.292,0.195
26594,15/9-F-11 B,4619.0,8.625,27.08,2.383,0.158,1.0421815945157662,1.0265332645232967,1.0840039906080294,1.0744873049856902,0.16399999999999998,0.281,0.18100000000000002
26595,15/9-F-11 B,4619.1,8.625,25.908,2.354,0.163,1.035749837319661,1.0230053972499347,1.074011446008945,1.0711084217824498,0.177,0.268,0.171
26596,15/9-F-11 B,4619.2,8.625,26.329,2.323,0.166,1.031892987710475,1.0260427210051382,1.0645328611315783,1.0691869251519095,0.188,0.257,0.175
26597,15/9-F-11 B,4619.3,8.625,27.037,2.3,0.168,1.0292619958041753,1.0334237554869496,1.0525015634137809,1.062506775208683,0.19699999999999998,0.252,0.18100000000000002
26598,15/9-F-11 B,4619.4,8.625,26.997,2.285,0.171,1.0296272390474128,1.0300327049361713,1.0437158580612063,1.0606600739740146,0.204,0.248,0.18
26599,15/9-F-11 B,4619.5,8.625,26.377,2.274,0.17300000000000001,1.0314892557097501,1.0391363992220952,1.040879124515787,1.0544215244625361,0.20800000000000002,0.244,0.175
26600,15/9-F-11 B,4619.6,8.625,25.384,2.27,0.175,1.0292619958041753,1.035949779536674,1.0322157032979815,1.0536929387849532,0.21,0.243,0.16699999999999998
26601,15/9-F-11 B,4619.7,8.641,24.643,2.274,0.175,1.0270640621510454,1.0468462039458213,1.0280830070178384,1.0551488898893941,0.209,0.245,0.161
26602,15/9-F-11 B,4619.8,8.672,25.95,2.283,0.17300000000000001,1.0312468362326752,1.042732979621721,1.0328201494385638,1.058084224750925,0.205,0.248,0.172
26603,15/9-F-11 B,4619.9,8.648,26.761,2.292,0.179,1.0324575827149292,1.0466122090684455,1.0338658673479002,1.0603200286882852,0.204,0.249,0.17800000000000002
26604,15/9-F-11 B,4620.0,8.625,27.888,2.2969999999999997,0.184,1.03726709456871,1.0542299098633972,1.0392554438064863,1.0669964204496951,0.204,0.248,0.188
26605,15/9-F-11 B,4620.1,8.625,27.826999999999998,2.295,0.187,1.0462219372216364,1.0448532172677314,1.0471969600412665,1.077985291029502,0.20600000000000002,0.244,0.187
26606,15/9-F-11 B,4620.2,8.625,27.478,2.29,0.187,1.05545478494124,1.0562185812723062,1.0537696895993092,1.0821747754846665,0.20800000000000002,0.24100000000000002,0.184
26607,15/9-F-11 B,4620.3,8.625,27.47,2.289,0.184,1.072065991414746,1.0666240509834262,1.0670336398422622,1.0933516320155547,0.207,0.239,0.184
26608,15/9-F-11 B,4620.4,8.648,28.209,2.299,0.174,1.0887383652739984,1.0746701889240071,1.079579166970131,1.1015064961399275,0.2,0.243,0.19
26609,15/9-F-11 B,4620.5,8.649,28.883000000000003,2.329,0.163,1.1049307390777403,1.0815633209803854,1.09247501292598,1.1165413330267453,0.185,0.255,0.196
26610,15/9-F-11 B,4620.6,8.672,28.059,2.381,0.147,1.1270399734550816,1.0885613117912154,1.1204423068733063,1.1366254557609317,0.161,0.276,0.18899999999999997
26611,15/9-F-11 B,4620.7,8.687000000000001,26.434,2.445,0.128,1.1336346980589278,1.0941565617825233,1.1449165270928505,1.1589050211875438,0.132,0.314,0.17600000000000002
26612,15/9-F-11 B,4620.8,8.672,24.274,2.5,0.114,1.1486334984893494,1.1046236604353257,1.1709654063108412,1.1733319803686495,0.107,0.358,0.158
26613,15/9-F-11 B,4620.9,8.625,25.105999999999998,2.531,0.111,1.1679373127005779,1.1067347000978456,1.1963420201397685,1.1879998724048353,0.095,0.384,0.165
26614,15/9-F-11 B,4621.0,8.625,25.680999999999997,2.535,0.11199999999999999,1.18135759202845,1.1077186105202628,1.2081725266671217,1.196756331057987,0.094,0.38299999999999995,0.16899999999999998
