wellName,MD,BS,CALI,DT,DTS,GR,NPHI,RACEHM,RACELM,RHOB,RPCEHM,RPCELM,PHIF,SW,VSH
15/9-F-11 A,3600.5,8.5,8.672,74.034,114.903,24.298,0.143,4.214,4.709,2.451,4.076,4.233,0.134,0.51,0.121
15/9-F-11 A,3600.6,8.5,8.648,73.651,115.398,25.789,0.146,4.209,4.689,2.446,4.184,4.32,0.137,0.497,0.131
15/9-F-11 A,3600.7,8.5,8.625,73.424,115.607,27.92,0.148,4.348,4.682,2.44,4.062,4.254001,0.14,0.498,0.146
15/9-F-11 A,3600.8,8.5,8.625,73.238,115.722,27.029,0.143,4.415,4.646,2.434,4.03,4.264,0.14,0.499,0.14
15/9-F-11 A,3600.9,8.5,8.625,73.098,115.733,27.434,0.138,4.416,4.599,2.43,4.26,4.362,0.139,0.492,0.143
15/9-F-11 A,3601,8.5,8.625,73.868,116.346,27.186,0.138,4.444,4.541,2.428,4.269,4.379,0.141,0.487,0.151
15/9-F-11 A,3601.1,8.5,8.625,74.866,117.78,29.838,0.14,4.542,4.541,2.424,4.285,4.39,0.142,0.483,0.16
15/9-F-11 A,3601.2,8.5,8.625,76.095,120.357,28.822,0.144,4.614,4.486,2.415,4.444,4.461,0.147,0.463,0.153
15/9-F-11 A,3601.3,8.5,8.625,77.781,122.801,27.911,0.146,4.623,4.431,2.4,4.951,4.685,0.153,0.429,0.146
15/9-F-11 A,3601.4,8.5,8.625,79.295,124.906,27.262,0.147,4.57,4.367,2.385,5.802,5.064,0.159,0.391,0.142
15/9-F-11 A,3601.5,8.5,8.625,80.387,126.429,23.16,0.148,4.557001,4.319,2.374,6.341,5.321,0.163,0.367,0.113
15/9-F-11 A,3601.6,8.5,8.625,81.014,127.558,19.277,0.15,4.555,4.282,2.37,6.714,5.465,0.165,0.353,0.086
15/9-F-11 A,3601.7,8.5,8.625,81.393,128.573,18.629,0.154,4.522,4.192,2.368,7.413,5.631001,0.167,0.335,0.081
15/9-F-11 A,3601.8,8.5,8.625,81.431,129.513,18.525,0.158,4.458,4.103,2.362,7.954,5.701,0.171,0.32,0.081
15/9-F-11 A,3601.9,8.5,8.625,81.486,130.569,19.495,0.161,4.525,4.072,2.347,7.647,5.611,0.177,0.317,0.087
15/9-F-11 A,3602,8.5,8.625,81.585,131.585,19.489,0.162,4.68,4.059,2.325,7.213,5.531001,0.185,0.314,0.087
15/9-F-11 A,3602.1,8.5,8.625,81.793,132.393,21.023,0.161,4.679,4.028,2.303,7.093,5.442,0.192,0.308,0.098
15/9-F-11 A,3602.2,8.5,8.625,82.114,133.2,23.093,0.16,4.458,3.914,2.287,7.171,5.351,0.198,0.301,0.112
15/9-F-11 A,3602.3,8.5,8.625,82.505,134.002,26.113,0.159,4.275,3.825,2.276,6.873,5.174,0.201,0.304,0.134
15/9-F-11 A,3602.4,8.5,8.625,83.002,134.782,28.398,0.158,4.159,3.753,2.271,6.484,4.952,0.202,0.311,0.15
15/9-F-11 A,3602.5,8.5,8.625,83.604,135.269,31.647,0.158,3.987,3.638,2.269,6.351,4.807,0.203,0.314,0.172
15/9-F-11 A,3602.6,8.5,8.602,84.272,135.623,34.239,0.162,3.854,3.58,2.263,6.263,4.723,0.206,0.313,0.19
15/9-F-11 A,3602.7,8.5,8.625,85.039,135.984,37.697,0.161,3.726,3.483,2.258,6.098,4.564,0.208,0.316,0.215
15/9-F-11 A,3602.8,8.5,8.625,85.833,136.726,41.402,0.163,3.465,3.347,2.257,5.464,4.213,0.209,0.331,0.241
15/9-F-11 A,3602.9,8.5,8.625,86.633,137.783,46.029,0.164,3.256,3.198,2.259,4.784,3.864,0.209,0.352,0.273
15/9-F-11 A,3603,8.5,8.625,87.377,139.602,51.024,0.164,3.103,3.107,2.262,3.686,3.268,0.208,0.395,0.308
15/9-F-11 A,3603.1,8.5,8.625,88.028,141.053,52.498,0.165,3.106,3.089,2.262,2.92,3.011,0.208,0.435,0.318
15/9-F-11 A,3603.2,8.5,8.602,88.592,142.183,52.761,0.169,3.183,3.082,2.26,2.341,2.678,0.211,0.472,0.32
15/9-F-11 A,3603.3,8.5,8.625,88.865,142.381,50.201,0.17,3.033,2.992,2.255,2.42,2.67,0.213,0.461,0.302
15/9-F-11 A,3603.4,8.5,8.625,88.993,142.305,46.685,0.176,2.733,2.87,2.248,2.874,2.861,0.218,0.42,0.278
15/9-F-11 A,3603.5,8.5,8.625,88.998,141.997,43.616,0.184,2.434,2.769,2.243,3.625,3.007,0.223,0.373,0.256
15/9-F-11 A,3603.6,8.5,8.602,88.926,141.637,44.466,0.191,2.307,2.661,2.237,4.083,3.077,0.228,0.35,0.262
15/9-F-11 A,3603.7,8.5,8.602,88.65,140.953,44.966,0.197,2.288,2.61,2.232,4.334,3.04,0.232,0.337,0.266
15/9-F-11 A,3603.8,8.5,8.625,88.167,139.939,45.381,0.202,2.323,2.561,2.231,4.412,2.978,0.235,0.331,0.268
15/9-F-11 A,3603.9,8.5,8.625,87.462,137.828,47.024,0.205,2.312,2.537,2.24,3.875,2.775,0.233,0.352,0.28
15/9-F-11 A,3604,8.5,8.625,86.57,135.632,53.019,0.203,2.282,2.534,2.265,2.897,2.461,0.224,0.413,0.322
15/9-F-11 A,3604.1,8.5,8.625,85.458,133.373,57.829,0.196,2.236,2.518,2.308,2.609,2.346,0.206,0.464,0.355
15/9-F-11 A,3604.2,8.5,8.625,84.637,131.985,62.358,0.186,2.154,2.504,2.36,2.454,2.255,0.184,0.524,0.387
15/9-F-11 A,3604.3,8.5,8.648,83.948,131.206,65.429,0.175,2.019,2.465,2.401,2.208,2.096,0.165,0.598,0.409
15/9-F-11 A,3604.4,8.5,8.672,83.423,131.234,68.074,0.173,1.954,2.422,2.416,1.562,1.802,0.159,0.714,0.427
15/9-F-11 A,3604.5,8.5,8.625,83.36,131.755,66.693,0.177,1.906,2.398,2.403,1.458,1.715,0.165,0.71,0.417
15/9-F-11 A,3604.6,8.5,8.625,83.325,132.291,64.286,0.18,1.874,2.385,2.372,1.528,1.758,0.177,0.657,0.401
15/9-F-11 A,3604.7,8.5,8.625,83.22,132.722,64.332,0.18,1.801,2.383,2.343,1.556,1.772,0.187,0.623,0.401
15/9-F-11 A,3604.8,8.5,8.625,82.967,132.863,63.928,0.18,1.862,2.406,2.326,1.439,1.713,0.193,0.628,0.398
15/9-F-11 A,3604.9,8.5,8.672,82.693,132.912,64.471,0.178,1.842,2.408,2.324,1.491,1.743,0.193,0.619,0.402
15/9-F-11 A,3605,8.5,8.672,82.443,132.89,63.931,0.183,1.824,2.408,2.334,1.563,1.806,0.191,0.611,0.398
15/9-F-11 A,3605.1,8.5,8.672,82.215,133.035,64.094,0.192,1.869,2.415,2.355,1.632,1.841,0.188,0.609,0.399
15/9-F-11 A,3605.2,8.5,8.625,81.921,133.223,61.402,0.205,2.007,2.435,2.381,1.725,1.895,0.185,0.601,0.38
15/9-F-11 A,3605.3,8.5,8.625,81.422,133.398,58.882,0.214,2.068,2.443,2.407,1.93,2.03,0.139,0.717,0.363
15/9-F-11 A,3605.4,8.5,8.648,80.804,133.372,55.115,0.215,2.128,2.476,2.428,2,2.156,0.127,0.754,0.337
15/9-F-11 A,3605.5,8.5,8.625,80.107,133.26,48.824,0.216,2.232,2.513,2.445,1.865,2.082,0.117,0.815,0.292
15/9-F-11 A,3605.6,8.5,8.648,79.27,133.105,43.234,0.206,2.659,2.591,2.457,1.44,1.935,0.11,0.942,0.253
15/9-F-11 A,3605.7,8.5,8.672,78.388,132.851,39.965,0.199,2.629,2.586,2.466,1.742,2.074,0.105,0.9,0.231
15/9-F-11 A,3605.8,8.5,8.672,77.562,132.631,36.893,0.193,2.072,2.439,2.472,3.263,2.568,0.102,0.707,0.209
15/9-F-11 A,3605.9,8.5,8.672,77.134,132.837,37.575,0.189,2.084,2.425,2.475,3.256,2.646,0.1,0.719,0.214
15/9-F-11 A,3606,8.5,8.672,77.166,133.209,38.915,0.186,2.515,2.528,2.481,2.408,2.403,0.097,0.837,0.223
15/9-F-11 A,3606.1,8.5,8.703,77.506,133.704,38.269,0.185,3.316,2.605,2.49,1.88,2.248,0.091,0.966,0.219
15/9-F-11 A,3606.2,8.5,8.672,78.2,134.415,37.508,0.186,3.292,2.569,2.502,2.178,2.343,0.085,0.963,0.213
15/9-F-11 A,3606.3,8.5,8.672,79.032,135.351,36.515,0.189,2.897,2.478,2.513,3.262,2.761,0.079,0.865,0.206
15/9-F-11 A,3606.4,8.5,8.672,79.972,136.435,34.139,0.191,2.829,2.443,2.519,3.821,2.99,0.075,0.836,0.19
15/9-F-11 A,3606.5,8.5,8.672,81.089,137.373,33.159,0.193,2.721,2.369,2.515,4.44,3.121,0.077,0.766,0.183
15/9-F-11 A,3606.6,8.5,8.648,82.536,138.383,32.256,0.199,2.689,2.33,2.495,4.812,3.17,0.088,0.667,0.177
15/9-F-11 A,3606.7,8.5,8.625,84.247,139.453,30.878,0.203,2.596,2.268,2.461,4.959,3.149,0.108,0.563,0.167
15/9-F-11 A,3606.8,8.5,8.625,85.135,140.396,29.92,0.206,2.573,2.201,2.418,4.999,3.102,0.132,0.479,0.16
15/9-F-11 A,3606.9,8.5,8.625,86.123,141.315,31.602,0.207,2.439,2.14,2.379,5.072,3.035,0.186,0.368,0.172
15/9-F-11 A,3607,8.5,8.625,87.211,142.209,33.189,0.205,2.378,2.115,2.356,4.801,2.971,0.193,0.366,0.183
15/9-F-11 A,3607.1,8.5,8.648,87.849,143.003,35.108,0.198,2.456,2.115,2.353,4.348,2.816,0.191,0.385,0.197
15/9-F-11 A,3607.2,8.5,8.625,88.59,143.723,39.634,0.199,2.424,2.046,2.36,3.815,2.625,0.189,0.412,0.228
15/9-F-11 A,3607.3,8.5,8.625,89.478,144.355,43.819,0.199,2.15,1.953,2.358,3.721,2.523,0.19,0.418,0.257
15/9-F-11 A,3607.4,8.5,8.625,90.122,144.916,47.203,0.2,2.099,1.89,2.335,2.961,2.292,0.198,0.447,0.281
15/9-F-11 A,3607.5,8.5,8.625,90.747,145.172,47.732,0.201,2.072,1.886,2.297,2.342,2.072,0.211,0.467,0.285
15/9-F-11 A,3607.6,8.5,8.625,91.375,144.972,47.704,0.202,1.966,1.859,2.26,2.07,1.925,0.225,0.469,0.285
15/9-F-11 A,3607.7,8.5,8.625,91.564,144.44,47.788,0.203,1.848,1.83,2.237,1.877,1.808,0.233,0.474,0.285
15/9-F-11 A,3607.8,8.5,8.625,91.677,143.951,47.767,0.204,1.768,1.81,2.227,1.794,1.749,0.237,0.476,0.285
15/9-F-11 A,3607.9,8.5,8.625,91.771,143.635,46.562,0.205,1.602,1.783,2.221,1.751,1.663,0.24,0.477,0.277
15/9-F-11 A,3608,8.5,8.602,91.652,143.489,46.919,0.208,1.371,1.723,2.217,1.923,1.65,0.242,0.455,0.279
15/9-F-11 A,3608.1,8.5,8.602,91.544,143.385,47.428,0.214,1.377,1.709,2.217,1.948,1.633,0.244,0.449,0.283
15/9-F-11 A,3608.2,8.5,8.602,91.568,143.296,47.789,0.214,1.485,1.728,2.226,1.772,1.577,0.242,0.472,0.285
15/9-F-11 A,3608.3,8.5,8.625,91.541,143.457,48.395,0.215,1.588,1.765,2.245,1.412,1.425,0.235,0.528,0.289
15/9-F-11 A,3608.4,8.5,8.625,91.527,143.699,52.832,0.215,1.49,1.789,2.272,1.233,1.361,0.226,0.58,0.32
15/9-F-11 A,3608.5,8.5,8.625,91.594,143.965,56.979,0.216,1.34,1.817,2.296,1.256,1.387,0.219,0.595,0.35
15/9-F-11 A,3608.6,8.5,8.625,91.585,144.173,60.491,0.219,1.236,1.835,2.307,1.32,1.4,0.216,0.591,0.374
15/9-F-11 A,3608.7,8.5,8.625,91.517,144.322,62.328,0.223,1.244,1.889,2.303,1.033,1.234,0.219,0.648,0.387
15/9-F-11 A,3608.8,8.5,8.625,91.326,144.329,60.94,0.227,1.426,1.975,2.292,0.751,1.076,0.224,0.722,0.377
15/9-F-11 A,3608.9,8.5,8.625,90.865,143.85,62.063,0.23,1.603,2.097,2.283,0.757,1.076,0.229,0.71,0.385
15/9-F-11 A,3609,8.5,8.625,90.21,143.048,62.079,0.232,1.41,2.087,2.282,1.02,1.273,0.23,0.626,0.562
15/9-F-11 A,3609.1,8.5,8.625,89.188,141.738,61.738,0.234,1.182,2.008,2.29,1.229,1.39,0.228,0.583,0.558
15/9-F-11 A,3609.2,8.5,8.648,88.125,140.79,62.508,0.232,1.225,2.081,2.308,1.142,1.349,0.221,0.616,0.566
15/9-F-11 A,3609.3,8.5,8.672,87.037,140.081,60.667,0.233,1.259,2.183,2.337,1.074,1.339,0.212,0.653,0.548
15/9-F-11 A,3609.4,8.5,8.672,85.94,139.601,59.449,0.233,1.227,2.273,2.375,1.104,1.387,0.157,0.817,0.535
15/9-F-11 A,3609.5,8.5,8.672,85.039,139.577,57.905,0.233,1.208,2.338,2.419,1.156,1.433,0.132,0.92,0.519
15/9-F-11 A,3609.6,8.5,8.672,84.312,139.889,57.551,0.234,1.24,2.382,2.465,1.142,1.442,0.105,1,0.516
15/9-F-11 A,3609.7,8.5,8.703,84.112,140.378,55.991,0.236,1.27,2.42,2.51,1.116,1.427,0.08,1,0.5
15/9-F-11 A,3609.8,8.5,8.687,84.162,141.108,54.838,0.239,1.3,2.458,2.547,1.091,1.412,0.059,1,0.488
15/9-F-11 A,3609.9,8.5,8.672,84.428,142.039,56.698,0.236,1.54,2.612,2.57,0.99,1.404,0.046,1,0.507
15/9-F-11 A,3610,8.5,8.688,84.622,142.349,59.566,0.228,1.797,2.703,2.573,0.96,1.454,0.044,1,0.536
15/9-F-11 A,3610.1,8.5,8.703,84.875,142.779,61.468,0.222,1.961,2.764,2.554,0.987,1.521,0.055,1,0.556
15/9-F-11 A,3610.2,8.5,8.703,85.19,143.336,65.61,0.221,2.136,2.89,2.519,1.055,1.629,0.075,1,0.598
15/9-F-11 A,3610.3,8.5,8.687,85.459,142.611,67.028,0.225,2.354,2.994,2.48,1.196,1.718,0.097,1,0.613
15/9-F-11 A,3610.4,8.5,8.672,85.757,141.377,68.112,0.228,2.676,3.236,2.447,1.387,1.875,0.116,0.947,0.624
15/9-F-11 A,3610.5,8.5,8.625,86.095,139.553,69.677,0.231,2.809,3.433,2.429,1.966,2.351,0.129,0.787,0.637
15/9-F-11 A,3610.6,8.5,8.625,85.92,135.146,71.243,0.234,3.267,3.683,2.412,1.973,2.485,0.136,0.739,0.655
15/9-F-11 A,3610.7,8.5,8.625,85.471,130.692,73.474,0.234,3.569,3.942,2.406,2.137,2.6,0.14,0.704,0.678
15/9-F-11 A,3610.8,8.5,8.648,84.667,126.54,71.179,0.232,3.6,4.023,2.403,3.07,3.266,0.141,0.599,0.655
15/9-F-11 A,3610.9,8.5,8.672,83.587,124.751,69.518,0.233,3.786,4.133,2.404,4.467,4.508,0.141,0.514,0.638
15/9-F-11 A,3611,8.5,8.672,82.424,123.798,67.719,0.236,4.196001,4.364,2.413,6.295,5.674,0.135,0.459,0.62
15/9-F-11 A,3611.1,8.5,8.672,81.182,123.755,64.684,0.238,4.631,4.765,2.435,3.972,4.655,0.123,0.595,0.589
15/9-F-11 A,3611.2,8.5,8.672,80.686,126.235,63.675,0.241,4.885,4.731,2.467,3.373,4.06,0.105,0.722,0.578
15/9-F-11 A,3611.3,8.5,8.672,80.743,129.172,67.737,0.244,5.041,4.649001,2.5,3.96,4.592,0.086,0.802,0.62
15/9-F-11 A,3611.4,8.5,8.672,81.723,131.867,72.879,0.247,6.974999,4.909,2.523,7.511,7.237,0.072,0.717,0.672
15/9-F-11 A,3611.5,8.5,8.672,83,138.347,79.157,0.249,13.915,5.523,2.529,16.702,14.54,0.069,0.545,0.736
15/9-F-11 A,3611.6,8.5,8.672,84.279,144.58,84.473,0.249,31.828,5.881001,2.516,31.146,22.178,0.077,0.394,0.791
15/9-F-11 A,3611.7,8.5,8.688,85.3,146.639,83.933,0.244,36.454,5.881001,2.493,40.917,26.399,0.089,0.31,0.785
15/9-F-11 A,3611.8,8.5,8.703,85.682,144.524,82.151,0.241,29.055,5.729,2.472,56.412,27.528,0.101,0.215,0.767
15/9-F-11 A,3611.9,8.5,8.703,85.75,140.057,76.145,0.24,17.993,5.487,2.457,78.287,26.043,0.111,0.198,0.706
15/9-F-11 A,3612,8.5,8.672,85.53,132.569,66.158,0.243,18.69,5.323,2.444,492.528,27.117,0.118,0.184,0.604
15/9-F-11 A,3612.1,8.5,8.672,85.232,130.198,55.844,0.249,53.487,5.54,2.43,62169.387,39.334,0.126,0.171,0.499
15/9-F-11 A,3612.2,8.5,8.672,84.9,129.682,48.166,0.256,3530.474,6.247,2.416,31171.432,59.819,0.134,0.161,0.42
15/9-F-11 A,3612.3,8.5,8.625,84.585,125.744,43.761,0.267,6381.098,7.014,2.409,136.459,61.109,0.138,0.156,0.375
15/9-F-11 A,3612.4,8.5,8.625,84.242,124.36,57.629,0.271,6360.292,7.388,2.415,102.649,67.116,0.134,0.163,0.517
15/9-F-11 A,3612.5,8.5,8.672,83.898,124.377,56.465,0.273,310.099,7.719,2.434,87.035,59.938,0.124,0.188,0.505
15/9-F-11 A,3612.6,8.5,8.672,83.695,123.373,45.499,0.268,60.421,7.975,2.456,67.486,48.098,0.111,0.196,0.393
15/9-F-11 A,3612.7,8.5,8.672,83.666,123.374,35.751,0.254,46.918,8.088,2.475,61.429,41.007,0.1,0.215,0.294
15/9-F-11 A,3612.8,8.5,8.672,83.789,124.124,26.549,0.234,35.137,8.123001,2.482,54.564,36.515,0.096,0.229,0.2
15/9-F-11 A,3612.9,8.5,8.672,84.328,125.222,20.077,0.212,32.697,8.266,2.477,50.525,33.481,0.099,0.228,0.133
15/9-F-11 A,3613,8.5,8.672,84.926,127.554,15.96,0.194,34.643,8.677999,2.457,45.156,32.50999,0.11,0.219,0.091
15/9-F-11 A,3613.1,8.5,8.648,85.57,130.951,13.567,0.185,34.798,9.031,2.426,44.244,31.871,0.161,0.165,0.046
15/9-F-11 A,3613.2,8.5,8.625,85.457,132.89,11.509,0.179,33.202,9.327,2.388,45.719,32.226,0.171,0.155,0.032
15/9-F-11 A,3613.3,8.5,8.625,85.487,135.339,10.72,0.175,31.504,9.51,2.351,50.565,34.309,0.182,0.142,0.026
15/9-F-11 A,3613.4,8.5,8.648,85.668,138.349,9.231,0.17,28.748,9.77,2.322,50.144,34.438,0.19,0.138,0.016
15/9-F-11 A,3613.5,8.5,8.672,85.849,140.262,8.678,0.169,26.862,10.196,2.301,41.799,31.367,0.197,0.144,0.012
15/9-F-11 A,3613.6,8.5,8.672,86.035,141.701,8.508,0.168,25.004,10.502,2.283,37.93,30.241,0.202,0.147,0.01
15/9-F-11 A,3613.7,8.5,8.625,86.228,142.586,9.697,0.17,25.478,10.792,2.268,37.602,30.086,0.208,0.144,0.019
15/9-F-11 A,3613.8,8.5,8.625,86.32,142.179,9.232,0.169,25.34,11.062,2.253,36.362,29.829,0.213,0.144,0.016
15/9-F-11 A,3613.9,8.5,8.625,86.265,141.104,8.477,0.168,24.71,11.399,2.242,33.581,28.582,0.216,0.147,0.01
15/9-F-11 A,3614,8.5,8.625,85.998,139.171,8.759,0.167,24.654,11.58,2.236,32.241,28.29,0.218,0.148,0.012
15/9-F-11 A,3614.1,8.5,8.625,85.85,137.434,8.767,0.165,25.626,12.073,2.236,30.019,27.202,0.217,0.153,0.012
15/9-F-11 A,3614.2,8.5,8.625,85.652,135.58,8.828,0.162,27.753,12.54,2.24,23.618,24.319,0.214,0.171,0.013
15/9-F-11 A,3614.3,8.5,8.625,85.322,133.435,8.771,0.158,27.775,13,2.246,21.315,22.894,0.211,0.18,0.012
15/9-F-11 A,3614.4,8.5,8.625,85.012,132.259,8.734,0.155,26.527,12.238,2.249,26.453,25.541,0.208,0.166,0.012
15/9-F-11 A,3614.5,8.5,8.625,84.745,131.24,8.916,0.153,25.294,11.483,2.247,31.533,28.174,0.208,0.155,0.013
15/9-F-11 A,3614.6,8.5,8.625,84.571,130.07,9.914,0.154,28.134,12.75,2.242,21.833,23.834,0.21,0.179,0.02
15/9-F-11 A,3614.7,8.5,8.625,84.601,130.913,10.352,0.155,27.698,12.965,2.237,21.213,22.791,0.213,0.18,0.023
15/9-F-11 A,3614.8,8.5,8.625,84.729,132.257,9.855,0.157,24.372,12.843,2.234,26.712,25.871,0.214,0.163,0.02
15/9-F-11 A,3614.9,8.5,8.602,84.972,133.262,10.515,0.161,23.468,12.557,2.235,30.77,28.296,0.216,0.153,0.025
15/9-F-11 A,3615,8.5,8.625,85.231,134.405,10.799,0.161,22.983,12.581,2.238,33.99,30.253,0.215,0.147,0.027
15/9-F-11 A,3615.1,8.5,8.602,85.501,135.516,11.569,0.163,23.534,12.651,2.243,33.318,30.554,0.214,0.149,0.032
15/9-F-11 A,3615.2,8.5,8.625,85.785,136.273,11.694,0.164,27.446,13.308,2.248,21.918,24.113,0.213,0.177,0.033
15/9-F-11 A,3615.3,8.5,8.625,85.846,136.985,10.964,0.166,31.548,14.238,2.252,16.722,19.919,0.212,0.199,0.028
15/9-F-11 A,3615.4,8.5,8.625,85.836,137.711,10.827,0.168,33.167,14.667,2.256,14.482,18.222,0.212,0.211,0.027
15/9-F-11 A,3615.5,8.5,8.625,86.038,138.645,10.843,0.17,29.757,14.413,2.258,16.359,19.363,0.212,0.201,0.027
15/9-F-11 A,3615.6,8.5,8.625,86.243,139.463,11.246,0.171,23.877,13.705,2.26,23.065,23.921,0.212,0.175,0.03
15/9-F-11 A,3615.7,8.5,8.625,86.452,140.163,12.27,0.17,22.686,13.354,2.265,25.617,24.915,0.209,0.169,0.037
15/9-F-11 A,3615.8,8.5,8.625,86.685,140.409,12.648,0.166,22.215,13.175,2.271,29.952,26.978,0.206,0.161,0.04
15/9-F-11 A,3615.9,8.5,8.625,87.046,140.633,11.771,0.163,21.961,13.05,2.275,35.163,29.138,0.203,0.152,0.033
15/9-F-11 A,3616,8.5,8.625,87.496,140.819,11.314,0.16,21.571,12.862,2.274,34.178,28.527,0.202,0.154,0.03
15/9-F-11 A,3616.1,8.5,8.625,87.872,140.608,11.786,0.159,20.371,12.406,2.266,39.685,30.745,0.204,0.144,0.034
15/9-F-11 A,3616.2,8.5,8.625,88.228,140.29,11.863,0.159,19.727,12.007,2.251,44.705,31.386,0.209,0.134,0.034
15/9-F-11 A,3616.3,8.5,8.625,88.563,139.878,11.74,0.16,19.755,11.928,2.235,45.684,31.348,0.215,0.13,0.033
15/9-F-11 A,3616.4,8.5,8.625,88.56,139.25,11.895,0.163,19.783,11.85,2.222,46.66,31.309,0.221,0.127,0.034
15/9-F-11 A,3616.5,8.5,8.625,88.424,139.729,11.292,0.166,19.787,11.836,2.212,46.699,31.255,0.226,0.125,0.03
15/9-F-11 A,3616.6,8.5,8.602,88.147,141.409,11.303,0.171,19.79,11.822,2.206,46.737,31.2,0.23,0.123,0.03
15/9-F-11 A,3616.7,8.5,8.578,88.228,142.459,11.987,0.17,19.794,11.808,2.2,46.776,31.145,0.232,0.122,0.035
15/9-F-11 A,3616.8,8.5,8.578,88.351,143.315,10.887,0.169,19.798,11.794,2.192,46.815,31.09,0.234,0.121,0.027
15/9-F-11 A,3616.9,8.5,8.578,88.51,143.955,10.278,0.166,19.83,11.683,2.183,46.846,30.875,0.236,0.12,0.023
15/9-F-11 A,3617,8.5,8.625,88.738,143.845,11.213,0.168,19.815,11.541,2.174,46.88,30.556,0.24,0.119,0.03
15/9-F-11 A,3617.1,8.5,8.625,89.06,143.592,11.181,0.169,19.728,11.264,2.166,47.511,29.933,0.243,0.117,0.029
15/9-F-11 A,3617.2,8.5,8.625,89.523,143.23,10.763,0.169,19.512,10.904,2.161,48.252,29.631,0.245,0.116,0.026
15/9-F-11 A,3617.3,8.5,8.625,89.697,142.448,11.355,0.171,19.187,10.744,2.161,48.713,29.58,0.245,0.115,0.03
15/9-F-11 A,3617.4,8.5,8.625,89.729,141.518,11.833,0.174,18.64,10.427,2.161,49.022,28.57,0.246,0.115,0.034
15/9-F-11 A,3617.5,8.5,8.625,89.573,140.436,12.213,0.176,18.618,10.212,2.16,50.855,28.429,0.248,0.112,0.036
15/9-F-11 A,3617.6,8.5,8.625,89.26,139.038,11.093,0.177,19.173,9.956,2.156,51.732,28.064,0.25,0.111,0.029
15/9-F-11 A,3617.7,8.5,8.625,88.752,137.411,10.908,0.176,19.325,9.773,2.153,53.09,27.929,0.25,0.109,0.027
15/9-F-11 A,3617.8,8.5,8.602,87.856,135.394,10.921,0.178,19.318,9.428999,2.153,55.411,28.247,0.251,0.107,0.027
15/9-F-11 A,3617.9,8.5,8.602,86.723,133,11.046,0.176,19.601,8.946001,2.158,62.627,28.337,0.249,0.103,0.028
15/9-F-11 A,3618,8.5,8.625,85.438,130.54,11.27,0.176,19.69,8.591,2.164,66.209,28.066,0.246,0.101,0.03
15/9-F-11 A,3618.1,8.5,8.625,83.898,128.246,10.774,0.173,19.837,8.195,2.17,71.814,27.618,0.243,0.099,0.026
15/9-F-11 A,3618.2,8.5,8.625,82.007,125.552,11.339,0.168,19.983,7.876999,2.174,78.937,27.072,0.24,0.096,0.03
15/9-F-11 A,3618.3,8.5,8.625,79.964,122.931,11.786,0.164,17.681,7.538001,2.178,68.632,24.037,0.237,0.103,0.034
15/9-F-11 A,3618.4,8.5,8.625,77.865,121.295,12.135,0.162,16.571,7.289001,2.185,63.291,22.177,0.233,0.108,0.036
15/9-F-11 A,3618.5,8.5,8.625,76.123,119.975,14.413,0.161,15.313,7.147999,2.201,58.856,20.916,0.227,0.113,0.052
15/9-F-11 A,3618.6,8.5,8.625,74.599,118.986,16.707,0.161,13.632,7,2.232,56.672,19.515,0.217,0.119,0.068
15/9-F-11 A,3618.7,8.5,8.625,73.322,119.031,19.884,0.164,12.481,6.747001,2.277,58.123,18.637,0.203,0.125,0.09
15/9-F-11 A,3618.8,8.5,8.625,72.371,119.68,24.826,0.167,10.898,6.539,2.328,65.101,17.988,0.186,0.128,0.125
15/9-F-11 A,3618.9,8.5,8.625,71.671,120.743,29.047,0.169,10.076,6.313,2.379,69.787,17.188,0.17,0.134,0.154
15/9-F-11 A,3619,8.5,8.672,71.461,122.185,33.867,0.168,9.091001,6.131,2.422,68.161,15.813,0.155,0.147,0.188
15/9-F-11 A,3619.1,8.5,8.672,71.749,124.202,39.64,0.169,7.481,5.898,2.457,34.825,12.815,0.143,0.207,0.228
15/9-F-11 A,3619.2,8.5,8.672,72.42,126.687,45.668,0.169,7.321001,6.254,2.482,12.394,8.052,0.096,0.438,0.27
15/9-F-11 A,3619.3,8.5,8.672,73.348,129.89,51.052,0.169,7.639,6.471001,2.497,5.829,5.669,0.087,0.648,0.308
15/9-F-11 A,3619.4,8.5,8.672,74.303,133.537,52.562,0.168,6.536,6.447,2.502,4.608,4.924,0.085,0.734,0.319
15/9-F-11 A,3619.5,8.5,8.672,75.284,137.595,53.918,0.166,5.858,6.451,2.501,3.673,4.36,0.085,0.804,0.328
15/9-F-11 A,3619.6,8.5,8.687,76.818,141.832,54.5,0.164,5.428,6.392,2.5,3.341,4.117,0.086,0.832,0.332
15/9-F-11 A,3619.7,8.5,8.672,78.551,145.583,55.17,0.165,4.903,6.415,2.499,2.858,3.692,0.086,0.885,0.337
15/9-F-11 A,3619.8,8.5,8.703,80.504,148.79,53.737,0.167,4.431,6.494,2.496,2.402,3.364,0.088,0.93,0.327
15/9-F-11 A,3619.9,8.5,8.687,83.254,150.502,52.732,0.175,4.5,6.833,2.487,1.967,3.094,0.093,0.963,0.32
15/9-F-11 A,3620,8.5,8.672,85.501,151.31,50.827,0.18,5.119,7.042,2.472,1.803,2.96,0.102,0.929,0.306
