,Unnamed: 0,wellName,MD,SW,PredictedSw,VSH,PredictedVSH,PHIF,PredictedPHIF
3746,21526,15/9-F-11 B,4112.2,0.112,0.12922972,0.106,0.09868744,0.224,0.23000771
3747,21527,15/9-F-11 B,4112.3,0.114,0.13026002,0.105,0.09710181,0.223,0.22939944
3748,21528,15/9-F-11 B,4112.4,0.113,0.13176802,0.108,0.10099244,0.222,0.22851348
3749,21529,15/9-F-11 B,4112.5,0.114,0.13521096,0.111,0.10470638,0.221,0.22716719
3750,21530,15/9-F-11 B,4112.6,0.116,0.13904297,0.114,0.1086185,0.22,0.22593755
3751,21531,15/9-F-11 B,4112.7,0.115,0.13936296,0.105,0.0972507,0.218,0.22506258
3752,21532,15/9-F-11 B,4112.8,0.115,0.13670525,0.096,0.084295556,0.217,0.22428916
3753,21533,15/9-F-11 B,4112.9,0.115,0.1391983,0.098,0.08762683,0.21600000000000005,0.22359441
3754,21534,15/9-F-11 B,4113.0,0.113,0.13770673,0.102,0.093025476,0.21600000000000005,0.22534345
3755,21535,15/9-F-11 B,4113.1,0.115,0.13543662,0.096,0.084576964,0.21600000000000005,0.22593634
3756,21536,15/9-F-11 B,4113.2,0.112,0.13836133,0.109,0.10269837,0.217,0.22597255
3757,21537,15/9-F-11 B,4113.3,0.118,0.14076191,0.11,0.103422835,0.217,0.2248115
3758,21538,15/9-F-11 B,4113.4,0.115,0.138668,0.102,0.09243041,0.217,0.22473675
3759,21539,15/9-F-11 B,4113.5,0.121,0.13628569,0.094,0.08259019,0.217,0.22534204
3760,21540,15/9-F-11 B,4113.6,0.12,0.1359734,0.098,0.08762577,0.217,0.22563875
3761,21541,15/9-F-11 B,4113.7,0.124,0.13706753,0.101,0.09075606,0.218,0.22580348
3762,21542,15/9-F-11 B,4113.8,0.12,0.13463774,0.096,0.08481145,0.22,0.22661345
3763,21543,15/9-F-11 B,4113.9,0.115,0.13093266,0.098,0.08713251,0.222,0.22785872
3764,21544,15/9-F-11 B,4114.0,0.114,0.12728366,0.094,0.08315539,0.224,0.23003525
3765,21545,15/9-F-11 B,4114.1,0.111,0.12762326,0.098,0.08789,0.224,0.23017228
3766,21546,15/9-F-11 B,4114.2,0.11,0.12680629,0.095,0.08426319,0.222,0.23003566
3767,21547,15/9-F-11 B,4114.3,0.113,0.13343331,0.1,0.089547604,0.219,0.22765073
3768,21548,15/9-F-11 B,4114.4,0.116,0.13881448,0.102,0.09213467,0.215,0.22595751
3769,21549,15/9-F-11 B,4114.5,0.119,0.14513916,0.103,0.0934889,0.21,0.22361332
3770,21550,15/9-F-11 B,4114.6,0.128,0.16055626,0.104,0.09445904,0.205,0.21918881
3771,21551,15/9-F-11 B,4114.7,0.193,0.17952207,0.094,0.07972735,0.199,0.21464823
3772,21552,15/9-F-11 B,4114.8,0.159,0.18332458,0.085,0.06748903,0.196,0.21203561
3773,21553,15/9-F-11 B,4114.9,0.15,0.17754242,0.085,0.06720418,0.195,0.21174285
3774,21554,15/9-F-11 B,4115.0,0.149,0.17812064,0.087,0.0708981,0.195,0.21147484
3775,21555,15/9-F-11 B,4115.1,0.152,0.18148363,0.091,0.07579729,0.195,0.2113873
3776,21556,15/9-F-11 B,4115.2,0.16,0.18507385,0.09,0.07389104,0.195,0.21056877
3777,21557,15/9-F-11 B,4115.3,0.171,0.19312072,0.092,0.07620452,0.194,0.20994252
3778,21558,15/9-F-11 B,4115.4,0.177,0.20070755,0.08800000000000001,0.07011601,0.196,0.2116541
3779,21559,15/9-F-11 B,4115.5,0.197,0.2080664,0.077,0.058215406,0.197,0.20975158
3780,21560,15/9-F-11 B,4115.6,0.196,0.21169436,0.08199999999999999,0.0635511,0.199,0.21137805
3781,21561,15/9-F-11 B,4115.7,0.2,0.20863184,0.083,0.06410369,0.201,0.21339715
3782,21562,15/9-F-11 B,4115.8,0.207,0.21122804,0.08199999999999999,0.06331171,0.203,0.21486849
3783,21563,15/9-F-11 B,4115.9,0.21,0.21191293,0.08800000000000001,0.07042417,0.204,0.2173694
3784,21564,15/9-F-11 B,4116.0,0.22,0.21661812,0.084,0.0650883,0.206,0.21756697
3785,21565,15/9-F-11 B,4116.1,0.227,0.22057453,0.077,0.05804469,0.207,0.21575195
3786,21566,15/9-F-11 B,4116.2,0.242,0.22795084,0.067,0.04858196,0.207,0.21099994
3787,21567,15/9-F-11 B,4116.3,0.25,0.2326684,0.067,0.049353648,0.205,0.21051556
3788,21568,15/9-F-11 B,4116.4,0.259,0.24585459,0.077,0.060181167,0.204,0.2127051
3789,21569,15/9-F-11 B,4116.5,0.275,0.25397536,0.081,0.06429848,0.204,0.21305066
3790,21570,15/9-F-11 B,4116.6,0.274,0.260004,0.08199999999999999,0.06551558,0.207,0.21342246
3791,21571,15/9-F-11 B,4116.7,0.276,0.25389388,0.086,0.06868996,0.211,0.2161514
3792,21572,15/9-F-11 B,4116.8,0.275,0.2559888,0.093,0.07650533,0.214,0.21844997
3793,21573,15/9-F-11 B,4116.9,0.28,0.26729035,0.098,0.08286421,0.21600000000000005,0.21770734
3794,21574,15/9-F-11 B,4117.0,0.28800000000000003,0.27111456,0.094,0.077778116,0.217,0.2167108
3795,21575,15/9-F-11 B,4117.1,0.292,0.2740858,0.08900000000000001,0.07286687,0.217,0.2157683
3796,21576,15/9-F-11 B,4117.2,0.294,0.27525157,0.086,0.070366785,0.218,0.21515687
3797,21577,15/9-F-11 B,4117.3,0.303,0.28555134,0.094,0.078211114,0.218,0.21521646
3798,21578,15/9-F-11 B,4117.4,0.305,0.28795698,0.093,0.07736996,0.218,0.21539813
3799,21579,15/9-F-11 B,4117.5,0.308,0.2943331,0.09,0.074462816,0.218,0.21465236
3800,21580,15/9-F-11 B,4117.6,0.311,0.2944905,0.08900000000000001,0.07362121,0.218,0.21450937
3801,21581,15/9-F-11 B,4117.7,0.315,0.29678267,0.08199999999999999,0.0672818,0.219,0.21336651
3802,21582,15/9-F-11 B,4117.8,0.314,0.29201475,0.079,0.064548165,0.22,0.21413939
3803,21583,15/9-F-11 B,4117.9,0.318,0.29603282,0.079,0.06482594,0.22,0.2141959
3804,21584,15/9-F-11 B,4118.0,0.32299999999999995,0.29650992,0.076,0.061900076,0.219,0.21405306
3805,21585,15/9-F-11 B,4118.1,0.332,0.3039325,0.07,0.056369085,0.21600000000000005,0.20941898
3806,21586,15/9-F-11 B,4118.2,0.345,0.33454776,0.08,0.06641786,0.209,0.2045053
3807,21587,15/9-F-11 B,4118.3,0.35100000000000003,0.3390924,0.078,0.06435764,0.204,0.20117417
3808,21588,15/9-F-11 B,4118.4,0.34700000000000003,0.34552693,0.085,0.07063474,0.202,0.19937806
3809,21589,15/9-F-11 B,4118.5,0.348,0.34927619,0.08800000000000001,0.07372938,0.203,0.19919778
3810,21590,15/9-F-11 B,4118.6,0.343,0.33576867,0.076,0.062394466,0.206,0.2007397
3811,21591,15/9-F-11 B,4118.7,0.34,0.3166933,0.065,0.05243731,0.21,0.2023904
3812,21592,15/9-F-11 B,4118.8,0.342,0.31432322,0.067,0.053567503,0.212,0.20358354
3813,21593,15/9-F-11 B,4118.9,0.353,0.3178145,0.064,0.051195268,0.213,0.20445405
3814,21594,15/9-F-11 B,4119.0,0.379,0.3347331,0.066,0.053881418,0.215,0.20602147
3815,21595,15/9-F-11 B,4119.1,0.405,0.35825568,0.075,0.06326994,0.218,0.20776732
3816,21596,15/9-F-11 B,4119.2,0.388,0.35262382,0.078,0.06577931,0.221,0.21053429
3817,21597,15/9-F-11 B,4119.3,0.35200000000000004,0.3255291,0.071,0.058723908,0.223,0.21270144
3818,21598,15/9-F-11 B,4119.4,0.332,0.3041545,0.065,0.052874003,0.226,0.21312335
3819,21599,15/9-F-11 B,4119.5,0.33,0.30280122,0.073,0.060453217,0.227,0.21583964
3820,21600,15/9-F-11 B,4119.6,0.335,0.31698784,0.077,0.06386536,0.225,0.21190108
3821,21601,15/9-F-11 B,4119.7,0.341,0.33223486,0.081,0.06770162,0.225,0.21018028
3822,21602,15/9-F-11 B,4119.8,0.35200000000000004,0.33699158,0.087,0.07378346,0.227,0.21129817
3823,21603,15/9-F-11 B,4119.9,0.35200000000000004,0.32826862,0.08199999999999999,0.06853913,0.231,0.21491031
3824,21604,15/9-F-11 B,4120.0,0.355,0.3268084,0.081,0.068427816,0.234,0.21672666
3825,21605,15/9-F-11 B,4120.1,0.355,0.32551375,0.078,0.06504959,0.233,0.21580094
3826,21606,15/9-F-11 B,4120.2,0.353,0.33080092,0.079,0.06687474,0.232,0.21483617
3827,21607,15/9-F-11 B,4120.3,0.35,0.31885648,0.075,0.0627958,0.231,0.2163823
3828,21608,15/9-F-11 B,4120.4,0.34,0.3182513,0.078,0.06488535,0.23,0.21704687
3829,21609,15/9-F-11 B,4120.5,0.37,0.34033272,0.077,0.06523292,0.23,0.21549419
3830,21610,15/9-F-11 B,4120.6,0.386,0.34854588,0.076,0.06469281,0.228,0.21443371
3831,21611,15/9-F-11 B,4120.7,0.387,0.34632957,0.068,0.055922065,0.226,0.21181598
3832,21612,15/9-F-11 B,4120.8,0.385,0.34350097,0.066,0.054772187,0.226,0.21102914
3833,21613,15/9-F-11 B,4120.9,0.391,0.35554662,0.069,0.057994295,0.223,0.20776625
3834,21614,15/9-F-11 B,4121.0,0.394,0.35774234,0.068,0.057239477,0.221,0.20638831
3835,21615,15/9-F-11 B,4121.1,0.397,0.36803088,0.073,0.061739136,0.219,0.20453973
3836,21616,15/9-F-11 B,4121.2,0.402,0.3789595,0.08,0.06835516,0.217,0.20228645
3837,21617,15/9-F-11 B,4121.3,0.404,0.38960448,0.085,0.07274741,0.21600000000000005,0.20026869
3838,21618,15/9-F-11 B,4121.4,0.403,0.3841234,0.083,0.07105908,0.215,0.20067322
3839,21619,15/9-F-11 B,4121.5,0.402,0.38767675,0.087,0.0738457,0.215,0.1998154
3840,21620,15/9-F-11 B,4121.6,0.398,0.38722983,0.09,0.07671638,0.21600000000000005,0.19995172
3841,21621,15/9-F-11 B,4121.7,0.393,0.3747231,0.083,0.07045707,0.218,0.20217244
3842,21622,15/9-F-11 B,4121.8,0.39,0.36679736,0.08,0.06776647,0.219,0.20319174
3843,21623,15/9-F-11 B,4121.9,0.391,0.35577783,0.073,0.061595205,0.221,0.20514701
3844,21624,15/9-F-11 B,4122.0,0.391,0.3601828,0.08,0.06769481,0.222,0.20574948
3845,21625,15/9-F-11 B,4122.1,0.386,0.3499667,0.075,0.063110664,0.224,0.20712315
3846,21626,15/9-F-11 B,4122.2,0.382,0.36148486,0.09,0.076377064,0.225,0.20532236
3847,21627,15/9-F-11 B,4122.3,0.369,0.34906054,0.08199999999999999,0.06953329,0.226,0.2062021
3848,21628,15/9-F-11 B,4122.4,0.359,0.3345732,0.076,0.063991964,0.225,0.20683023
3849,21629,15/9-F-11 B,4122.5,0.348,0.33424518,0.079,0.065932065,0.221,0.20503995
3850,21630,15/9-F-11 B,4122.6,0.35,0.34283182,0.08199999999999999,0.068167835,0.214,0.2009259
3851,21631,15/9-F-11 B,4122.7,0.35600000000000004,0.3594853,0.084,0.07011959,0.202,0.19382085
3852,21632,15/9-F-11 B,4122.8,0.374,0.38064444,0.08199999999999999,0.06979458,0.187,0.18426707
3853,21633,15/9-F-11 B,4122.9,0.382,0.39802727,0.081,0.07086301,0.171,0.1755726
3854,21634,15/9-F-11 B,4123.0,0.401,0.39767715,0.068,0.062180284,0.153,0.16692226
3855,21635,15/9-F-11 B,4123.1,0.409,0.40486822,0.065,0.06254764,0.138,0.15830334
3856,21636,15/9-F-11 B,4123.2,0.419,0.43442953,0.073,0.07224241,0.127,0.14973244
3857,21637,15/9-F-11 B,4123.3,0.436,0.43706903,0.07,0.0703814,0.122,0.1479614
3858,21638,15/9-F-11 B,4123.4,0.425,0.43431658,0.073,0.07210581,0.127,0.14996763
3859,21639,15/9-F-11 B,4123.5,0.396,0.41751763,0.073,0.06977807,0.139,0.15564013
3860,21640,15/9-F-11 B,4123.6,0.345,0.38391557,0.075,0.06589535,0.155,0.16409144
3861,21641,15/9-F-11 B,4123.7,0.337,0.3696971,0.07,0.06118444,0.16899999999999998,0.17194091
3862,21642,15/9-F-11 B,4123.8,0.36,0.36865687,0.064,0.057060946,0.17600000000000002,0.17576534
3863,21643,15/9-F-11 B,4123.9,0.39,0.3781279,0.062,0.056617763,0.173,0.17395103
3864,21644,15/9-F-11 B,4124.0,0.41,0.39856538,0.055,0.053348232,0.165,0.17168143
3865,21645,15/9-F-11 B,4124.1,0.409,0.40030897,0.047,0.046054874,0.153,0.16809464
3866,21646,15/9-F-11 B,4124.2,0.364,0.3904582,0.043,0.04202072,0.14800000000000002,0.16573542
3867,21647,15/9-F-11 B,4124.3,0.35,0.37110624,0.04,0.037841413,0.152,0.1672275
3868,21648,15/9-F-11 B,4124.4,0.315,0.33885464,0.041,0.035771396,0.165,0.17239572
3869,21649,15/9-F-11 B,4124.5,0.307,0.33683968,0.049,0.04281426,0.182,0.18032631
3870,21650,15/9-F-11 B,4124.6,0.32299999999999995,0.32189965,0.052000000000000005,0.043202143,0.197,0.18911693
3871,21651,15/9-F-11 B,4124.7,0.314,0.30686346,0.047,0.03666686,0.207,0.1972442
3872,21652,15/9-F-11 B,4124.8,0.309,0.29352245,0.04,0.028257739,0.211,0.20059586
3873,21653,15/9-F-11 B,4124.9,0.301,0.28739816,0.041,0.0298676,0.21600000000000005,0.20269614
3874,21654,15/9-F-11 B,4125.0,0.315,0.309726,0.047,0.0365558,0.218,0.20346923
3875,21655,15/9-F-11 B,4125.1,0.324,0.31100103,0.044,0.033871572,0.221,0.20525007
3876,21656,15/9-F-11 B,4125.2,0.334,0.31306824,0.038,0.027238008,0.222,0.20727584
3877,21657,15/9-F-11 B,4125.3,0.336,0.32783154,0.045,0.034596484,0.221,0.20630108
3878,21658,15/9-F-11 B,4125.4,0.34600000000000003,0.3363976,0.05,0.039976854,0.22,0.20504096
3879,21659,15/9-F-11 B,4125.5,0.348,0.33937076,0.046,0.03590599,0.223,0.20888956
3880,21660,15/9-F-11 B,4125.6,0.366,0.35185617,0.045,0.035098884,0.223,0.21116847
3881,21661,15/9-F-11 B,4125.7,0.384,0.3663752,0.047,0.038304668,0.223,0.21146001
3882,21662,15/9-F-11 B,4125.8,0.39,0.36747906,0.043,0.03364524,0.221,0.21299978
3883,21663,15/9-F-11 B,4125.9,0.401,0.37746194,0.042,0.032912966,0.221,0.21377781
3884,21664,15/9-F-11 B,4126.0,0.409,0.39743364,0.05,0.042751182,0.221,0.21246132
3885,21665,15/9-F-11 B,4126.1,0.414,0.3940989,0.043,0.033894192,0.223,0.21611696
3886,21666,15/9-F-11 B,4126.2,0.414,0.39761886,0.045,0.036713127,0.224,0.21625887
3887,21667,15/9-F-11 B,4126.3,0.418,0.40261307,0.045,0.036759194,0.225,0.21694066
3888,21668,15/9-F-11 B,4126.4,0.419,0.4146962,0.052000000000000005,0.044370156,0.226,0.21485615
3889,21669,15/9-F-11 B,4126.5,0.422,0.42559984,0.06,0.05225363,0.228,0.2134802
3890,21670,15/9-F-11 B,4126.6,0.424,0.42544034,0.058,0.050179046,0.228,0.21445572
3891,21671,15/9-F-11 B,4126.7,0.4320000000000001,0.43510357,0.059,0.052335937,0.226,0.21247627
3892,21672,15/9-F-11 B,4126.8,0.438,0.43792084,0.058,0.05079681,0.225,0.21233657
3893,21673,15/9-F-11 B,4126.9,0.448,0.4427047,0.057,0.050358746,0.223,0.21198858
3894,21674,15/9-F-11 B,4127.0,0.461,0.4419233,0.052000000000000005,0.044325437,0.223,0.21413894
3895,21675,15/9-F-11 B,4127.1,0.463,0.44673774,0.054000000000000006,0.04744832,0.223,0.21312009
3896,21676,15/9-F-11 B,4127.2,0.466,0.4498966,0.058,0.05174801,0.223,0.21189605
3897,21677,15/9-F-11 B,4127.3,0.461,0.44720492,0.058,0.051092755,0.223,0.21173619
3898,21678,15/9-F-11 B,4127.4,0.449,0.43850544,0.052000000000000005,0.045102384,0.221,0.21319693
3899,21679,15/9-F-11 B,4127.5,0.444,0.4341369,0.05,0.04298498,0.219,0.21303861
3900,21680,15/9-F-11 B,4127.6,0.438,0.42883974,0.046,0.038397346,0.21600000000000005,0.21321723
3901,21681,15/9-F-11 B,4127.7,0.442,0.43816766,0.045,0.038667914,0.214,0.21256623
3902,21682,15/9-F-11 B,4127.8,0.453,0.44659767,0.052000000000000005,0.046045545,0.212,0.20952381
3903,21683,15/9-F-11 B,4127.9,0.445,0.4552327,0.057,0.051159102,0.21,0.20693742
3904,21684,15/9-F-11 B,4128.0,0.451,0.4568034,0.054000000000000006,0.048804853,0.208,0.2070652
3905,21685,15/9-F-11 B,4128.1,0.462,0.45574418,0.049,0.04361861,0.206,0.20843491
3906,21686,15/9-F-11 B,4128.2,0.468,0.4557887,0.052000000000000005,0.045334432,0.207,0.20915851
3907,21687,15/9-F-11 B,4128.3,0.475,0.45909736,0.055,0.048373926,0.207,0.2086748
3908,21688,15/9-F-11 B,4128.4,0.472,0.45310202,0.051,0.044647988,0.206,0.2106644
3909,21689,15/9-F-11 B,4128.5,0.452,0.44349173,0.052000000000000005,0.044584956,0.204,0.21058579
3910,21690,15/9-F-11 B,4128.6,0.44,0.44096872,0.053,0.04651278,0.201,0.20883255
3911,21691,15/9-F-11 B,4128.7,0.4270000000000001,0.43455967,0.05,0.042782713,0.199,0.20981507
3912,21692,15/9-F-11 B,4128.8,0.422,0.4446015,0.051,0.043652195,0.196,0.20932244
3913,21693,15/9-F-11 B,4128.9,0.424,0.45461085,0.059,0.05248786,0.195,0.20618716
3914,21694,15/9-F-11 B,4129.0,0.436,0.45550045,0.057,0.050214488,0.196,0.20828398
3915,21695,15/9-F-11 B,4129.1,0.463,0.45338556,0.051,0.043093454,0.197,0.21269014
3916,21696,15/9-F-11 B,4129.2,0.472,0.44923612,0.05,0.042009685,0.198,0.21431547
3917,21697,15/9-F-11 B,4129.3,0.469,0.450498,0.054000000000000006,0.04536658,0.2,0.21399233
3918,21698,15/9-F-11 B,4129.4,0.469,0.45262185,0.051,0.043147746,0.197,0.21297885
3919,21699,15/9-F-11 B,4129.5,0.47,0.4619353,0.051,0.04396489,0.193,0.21141115
3920,21700,15/9-F-11 B,4129.6,0.493,0.47926793,0.053,0.045642916,0.189,0.21058366
3921,21701,15/9-F-11 B,4129.7,0.487,0.4738733,0.051,0.043557797,0.187,0.211709
3922,21702,15/9-F-11 B,4129.8,0.483,0.468928,0.054000000000000006,0.045887385,0.181,0.21257387
3923,21703,15/9-F-11 B,4129.9,0.529,0.48391154,0.053,0.044675518,0.175,0.21568376
3924,21704,15/9-F-11 B,4130.0,0.573,0.49041936,0.049,0.040763434,0.17,0.21700324
3925,21705,15/9-F-11 B,4130.1,0.597,0.503512,0.045,0.03714167,0.16399999999999998,0.21442866
3926,21706,15/9-F-11 B,4130.2,0.6,0.52344394,0.048,0.044256825,0.161,0.2059291
3927,21707,15/9-F-11 B,4130.3,0.581,0.53191316,0.051,0.04851916,0.168,0.20075369
3928,21708,15/9-F-11 B,4130.4,0.557,0.5275847,0.055,0.0519103,0.175,0.19977157
3929,21709,15/9-F-11 B,4130.5,0.518,0.50310266,0.056,0.051629554,0.187,0.20273793
3930,21710,15/9-F-11 B,4130.6,0.481,0.48328695,0.059,0.0530834,0.198,0.20533007
3931,21711,15/9-F-11 B,4130.7,0.454,0.47635296,0.064,0.058164936,0.204,0.20559138
3932,21712,15/9-F-11 B,4130.8,0.468,0.4747536,0.061,0.05506457,0.207,0.20760515
3933,21713,15/9-F-11 B,4130.9,0.495,0.46930394,0.051,0.044503387,0.209,0.21218465
3934,21714,15/9-F-11 B,4131.0,0.514,0.46817657,0.047,0.040427987,0.21,0.21440275
3935,21715,15/9-F-11 B,4131.1,0.52,0.46825454,0.044,0.03817228,0.209,0.21494961
3936,21716,15/9-F-11 B,4131.2,0.504,0.46023354,0.042,0.03538185,0.207,0.21461843
3937,21717,15/9-F-11 B,4131.3,0.485,0.45720974,0.043,0.037032697,0.206,0.21249527
3938,21718,15/9-F-11 B,4131.4,0.478,0.47362152,0.057,0.05180316,0.205,0.20671834
3939,21719,15/9-F-11 B,4131.5,0.46,0.47671297,0.064,0.05948111,0.205,0.20372738
3940,21720,15/9-F-11 B,4131.6,0.445,0.461767,0.057,0.05112039,0.206,0.20684463
3941,21721,15/9-F-11 B,4131.7,0.445,0.4571893,0.054000000000000006,0.0476175,0.208,0.2087811
3942,21722,15/9-F-11 B,4131.8,0.451,0.45628074,0.052000000000000005,0.045883972,0.21,0.21008481
3943,21723,15/9-F-11 B,4131.9,0.464,0.46493265,0.056,0.049611587,0.212,0.20939213
3944,21724,15/9-F-11 B,4132.0,0.48,0.4637265,0.05,0.043752287,0.214,0.21221069
3945,21725,15/9-F-11 B,4132.1,0.483,0.45502898,0.045,0.03798018,0.215,0.21575022
3946,21726,15/9-F-11 B,4132.2,0.484,0.44963965,0.041,0.033025105,0.21600000000000005,0.21823415
3947,21727,15/9-F-11 B,4132.3,0.487,0.4468467,0.036000000000000004,0.026247017,0.21600000000000005,0.22100878
3948,21728,15/9-F-11 B,4132.4,0.4970000000000001,0.45295784,0.034,0.023181137,0.215,0.21993557
3949,21729,15/9-F-11 B,4132.5,0.504,0.4664822,0.043,0.037084352,0.212,0.2150003
3950,21730,15/9-F-11 B,4132.6,0.507,0.46956137,0.043,0.03800823,0.212,0.2144516
3951,21731,15/9-F-11 B,4132.7,0.504,0.46312562,0.04,0.033916023,0.214,0.21659535
3952,21732,15/9-F-11 B,4132.8,0.495,0.45540687,0.042,0.035200622,0.21600000000000005,0.2169871
3953,21733,15/9-F-11 B,4132.9,0.491,0.4582354,0.046,0.03911436,0.218,0.21621741
3954,21734,15/9-F-11 B,4133.0,0.489,0.4575608,0.046,0.03948695,0.218,0.21584448
3955,21735,15/9-F-11 B,4133.1,0.484,0.4513044,0.043,0.036415208,0.217,0.21681958
3956,21736,15/9-F-11 B,4133.2,0.486,0.4564381,0.045,0.038761344,0.21600000000000005,0.2152446
3957,21737,15/9-F-11 B,4133.3,0.482,0.4424263,0.033,0.02233664,0.215,0.2195026
3958,21738,15/9-F-11 B,4133.4,0.474,0.4373165,0.03,0.018840037,0.215,0.21806405
3959,21739,15/9-F-11 B,4133.5,0.473,0.44034007,0.035,0.026621867,0.214,0.21672356
3960,21740,15/9-F-11 B,4133.6,0.471,0.44003484,0.031,0.020854391,0.211,0.2152471
3961,21741,15/9-F-11 B,4133.7,0.467,0.43621227,0.029,0.018290292,0.211,0.2151556
3962,21742,15/9-F-11 B,4133.8,0.467,0.44320682,0.037000000000000005,0.029268112,0.211,0.21502836
3963,21743,15/9-F-11 B,4133.9,0.474,0.4479542,0.041,0.034727465,0.213,0.21427798
3964,21744,15/9-F-11 B,4134.0,0.474,0.43471465,0.031,0.019383408,0.215,0.21874505
3965,21745,15/9-F-11 B,4134.1,0.477,0.43859723,0.035,0.025688972,0.21600000000000005,0.21951224
3966,21746,15/9-F-11 B,4134.2,0.479,0.4467198,0.041,0.03351685,0.218,0.21732867
3967,21747,15/9-F-11 B,4134.3,0.493,0.45440748,0.04,0.033062655,0.217,0.21764205
3968,21748,15/9-F-11 B,4134.4,0.5,0.45289412,0.035,0.025655556,0.218,0.2208364
3969,21749,15/9-F-11 B,4134.5,0.502,0.44492146,0.028,0.014058944,0.219,0.22203606
3970,21750,15/9-F-11 B,4134.6,0.5,0.44631317,0.032,0.020666964,0.22,0.22384405
3971,21751,15/9-F-11 B,4134.7,0.5,0.4522262,0.041,0.032639544,0.221,0.22225514
3972,21752,15/9-F-11 B,4134.8,0.504,0.46556172,0.051,0.042913776,0.221,0.21771228
3973,21753,15/9-F-11 B,4134.9,0.507,0.4651371,0.047,0.039910216,0.22,0.21843001
3974,21754,15/9-F-11 B,4135.0,0.51,0.47287408,0.05,0.04268736,0.22,0.21622045
3975,21755,15/9-F-11 B,4135.1,0.514,0.46917686,0.046,0.039290164,0.22,0.218231
3976,21756,15/9-F-11 B,4135.2,0.515,0.46851066,0.046,0.039005164,0.221,0.2189593
3977,21757,15/9-F-11 B,4135.3,0.522,0.4651374,0.039,0.030061979,0.222,0.2233651
3978,21758,15/9-F-11 B,4135.4,0.526,0.4687411,0.037000000000000005,0.02713212,0.221,0.22367997
3979,21759,15/9-F-11 B,4135.5,0.534,0.47257146,0.036000000000000004,0.025545541,0.22,0.22314377
3980,21760,15/9-F-11 B,4135.6,0.528,0.46659526,0.033,0.020932224,0.219,0.22313993
3981,21761,15/9-F-11 B,4135.7,0.515,0.4603515,0.03,0.01585783,0.22,0.22449143
3982,21762,15/9-F-11 B,4135.8,0.508,0.45623836,0.036000000000000004,0.024536353,0.222,0.22578086
3983,21763,15/9-F-11 B,4135.9,0.509,0.45736966,0.037000000000000005,0.025978308,0.222,0.22596739
3984,21764,15/9-F-11 B,4136.0,0.513,0.46385857,0.043,0.035173576,0.222,0.222619
3985,21765,15/9-F-11 B,4136.1,0.519,0.46261063,0.036000000000000004,0.025536899,0.221,0.22539243
3986,21766,15/9-F-11 B,4136.2,0.517,0.4608095,0.029,0.014065076,0.219,0.22450048
3987,21767,15/9-F-11 B,4136.3,0.516,0.46573272,0.031,0.018935442,0.217,0.22267878
3988,21768,15/9-F-11 B,4136.4,0.513,0.46690765,0.029,0.01667092,0.21600000000000005,0.22160193
3989,21769,15/9-F-11 B,4136.5,0.518,0.47854772,0.04,0.033300113,0.215,0.21855816
3990,21770,15/9-F-11 B,4136.6,0.52,0.4799753,0.041,0.035164077,0.215,0.2173402
3991,21771,15/9-F-11 B,4136.7,0.518,0.4703993,0.036000000000000004,0.02637808,0.218,0.22136983
3992,21772,15/9-F-11 B,4136.8,0.518,0.46657798,0.036000000000000004,0.023942146,0.219,0.22286326
3993,21773,15/9-F-11 B,4136.9,0.517,0.46307197,0.033,0.021587335,0.221,0.22410057
3994,21774,15/9-F-11 B,4137.0,0.516,0.45891938,0.028,0.013807122,0.22,0.22408612
3995,21775,15/9-F-11 B,4137.1,0.514,0.46241233,0.03,0.016351119,0.218,0.22315945
3996,21776,15/9-F-11 B,4137.2,0.521,0.4639589,0.032,0.020245217,0.218,0.22366308
3997,21777,15/9-F-11 B,4137.3,0.534,0.47388223,0.036000000000000004,0.025799815,0.217,0.22362946
3998,21778,15/9-F-11 B,4137.4,0.536,0.47781023,0.042,0.03443863,0.217,0.22086807
3999,21779,15/9-F-11 B,4137.5,0.524,0.47623596,0.048,0.041070845,0.217,0.21732093
4000,21780,15/9-F-11 B,4137.6,0.517,0.46325305,0.043,0.03589203,0.218,0.21935152
4001,21781,15/9-F-11 B,4137.7,0.505,0.4547659,0.043,0.035846617,0.222,0.22055902
4002,21782,15/9-F-11 B,4137.8,0.493,0.44643024,0.047,0.03893089,0.224,0.21951587
4003,21783,15/9-F-11 B,4137.9,0.481,0.42804348,0.038,0.027831059,0.225,0.22395602
4004,21784,15/9-F-11 B,4138.0,0.482,0.43562934,0.046,0.036552284,0.224,0.22070673
4005,21785,15/9-F-11 B,4138.1,0.479,0.4409593,0.05,0.042152766,0.222,0.21758662
4006,21786,15/9-F-11 B,4138.2,0.474,0.43892887,0.05,0.04262672,0.22,0.2156724
4007,21787,15/9-F-11 B,4138.3,0.461,0.42565197,0.046,0.038441572,0.219,0.21515489
4008,21788,15/9-F-11 B,4138.4,0.442,0.40641782,0.04,0.029939,0.218,0.21643846
4009,21789,15/9-F-11 B,4138.5,0.429,0.39428112,0.035,0.023665976,0.219,0.21792579
4010,21790,15/9-F-11 B,4138.6,0.414,0.39810106,0.045,0.035704445,0.219,0.21534528
4011,21791,15/9-F-11 B,4138.7,0.406,0.39512825,0.052000000000000005,0.04380149,0.22,0.21256016
