,Unnamed: 0,wellName,MD,SW,PredictedSw
7912,26696,15/9-F-11 B,4629.2,0.395,0.48800763
7913,26697,15/9-F-11 B,4629.3,0.407,0.4987657
7914,26698,15/9-F-11 B,4629.4,0.421,0.51113194
7915,26699,15/9-F-11 B,4629.5,0.413,0.51577973
7916,26700,15/9-F-11 B,4629.6,0.4,0.5120228
7917,26701,15/9-F-11 B,4629.7,0.384,0.5026528
7918,26702,15/9-F-11 B,4629.8,0.378,0.49967316
7919,26703,15/9-F-11 B,4629.9,0.383,0.49963638
7920,26704,15/9-F-11 B,4630.0,0.391,0.50401545
7921,26705,15/9-F-11 B,4630.1,0.398,0.50737745
7922,26706,15/9-F-11 B,4630.2,0.408,0.5120851
7923,26707,15/9-F-11 B,4630.3,0.391,0.5043922
7924,26708,15/9-F-11 B,4630.4,0.366,0.49331674
7925,26709,15/9-F-11 B,4630.5,0.365,0.4872276
7926,26710,15/9-F-11 B,4630.6,0.361,0.48603925
7927,26711,15/9-F-11 B,4630.7,0.363,0.48836517
7928,26712,15/9-F-11 B,4630.8,0.36,0.47879916
7929,26713,15/9-F-11 B,4630.9,0.359,0.47015107
7930,26714,15/9-F-11 B,4631.0,0.36,0.4722283
7931,26715,15/9-F-11 B,4631.1,0.361,0.48165092
7932,26716,15/9-F-11 B,4631.2,0.359,0.47714505
7933,26717,15/9-F-11 B,4631.3,0.358,0.47442093
7934,26718,15/9-F-11 B,4631.4,0.353,0.46475276
7935,26719,15/9-F-11 B,4631.5,0.35,0.46134302
7936,26720,15/9-F-11 B,4631.6,0.35,0.46240154
7937,26721,15/9-F-11 B,4631.7,0.349,0.46951768
7938,26722,15/9-F-11 B,4631.8,0.345,0.4648225
7939,26723,15/9-F-11 B,4631.9,0.343,0.46010122
7940,26724,15/9-F-11 B,4632.0,0.34,0.45088255
7941,26725,15/9-F-11 B,4632.1,0.336,0.4514707
7942,26726,15/9-F-11 B,4632.2,0.333,0.45001024
7943,26727,15/9-F-11 B,4632.3,0.332,0.44489294
7944,26728,15/9-F-11 B,4632.4,0.337,0.44628277
7945,26729,15/9-F-11 B,4632.5,0.34700000000000003,0.45561644
7946,26730,15/9-F-11 B,4632.6,0.355,0.4595768
7947,26731,15/9-F-11 B,4632.7,0.35,0.45297
7948,26732,15/9-F-11 B,4632.8,0.338,0.44106027
7949,26733,15/9-F-11 B,4632.9,0.329,0.4276068
7950,26734,15/9-F-11 B,4633.0,0.324,0.41853037
7951,26735,15/9-F-11 B,4633.1,0.317,0.41052732
7952,26736,15/9-F-11 B,4633.2,0.311,0.40803877
7953,26737,15/9-F-11 B,4633.3,0.308,0.4094176
7954,26738,15/9-F-11 B,4633.4,0.307,0.41126284
7955,26739,15/9-F-11 B,4633.5,0.308,0.40690014
7956,26740,15/9-F-11 B,4633.6,0.311,0.4052182
7957,26741,15/9-F-11 B,4633.7,0.314,0.4103891
7958,26742,15/9-F-11 B,4633.8,0.316,0.41374755
7959,26743,15/9-F-11 B,4633.9,0.316,0.41052917
7960,26744,15/9-F-11 B,4634.0,0.321,0.41741288
7961,26745,15/9-F-11 B,4634.1,0.331,0.42699125
7962,26746,15/9-F-11 B,4634.2,0.326,0.42252597
7963,26747,15/9-F-11 B,4634.3,0.315,0.4197091
7964,26748,15/9-F-11 B,4634.4,0.308,0.4125925
7965,26749,15/9-F-11 B,4634.5,0.301,0.4057975
7966,26750,15/9-F-11 B,4634.6,0.29600000000000004,0.399499
7967,26751,15/9-F-11 B,4634.7,0.298,0.39511794
7968,26752,15/9-F-11 B,4634.8,0.311,0.4029427
7969,26753,15/9-F-11 B,4634.9,0.315,0.4127168
7970,26754,15/9-F-11 B,4635.0,0.315,0.41531202
7971,26755,15/9-F-11 B,4635.1,0.312,0.40575683
7972,26756,15/9-F-11 B,4635.2,0.309,0.3969525
7973,26757,15/9-F-11 B,4635.3,0.307,0.3962247
7974,26758,15/9-F-11 B,4635.4,0.305,0.39697608
7975,26759,15/9-F-11 B,4635.5,0.301,0.3914957
7976,26760,15/9-F-11 B,4635.6,0.301,0.39787188
7977,26761,15/9-F-11 B,4635.7,0.302,0.40675136
7978,26762,15/9-F-11 B,4635.8,0.304,0.40923956
7979,26763,15/9-F-11 B,4635.9,0.306,0.41522357
7980,26764,15/9-F-11 B,4636.0,0.308,0.41804194
7981,26765,15/9-F-11 B,4636.1,0.31,0.41813526
7982,26766,15/9-F-11 B,4636.2,0.313,0.42729408
7983,26767,15/9-F-11 B,4636.3,0.313,0.43637314
7984,26768,15/9-F-11 B,4636.4,0.309,0.4352953
7985,26769,15/9-F-11 B,4636.5,0.315,0.44109797
7986,26770,15/9-F-11 B,4636.6,0.315,0.44799438
7987,26771,15/9-F-11 B,4636.7,0.321,0.45289823
7988,26772,15/9-F-11 B,4636.8,0.328,0.45700356
7989,26773,15/9-F-11 B,4636.9,0.336,0.47391415
7990,26774,15/9-F-11 B,4637.0,0.34,0.46916166
7991,26775,15/9-F-11 B,4637.1,0.33,0.46346265
7992,26776,15/9-F-11 B,4637.2,0.325,0.46751252
7993,26777,15/9-F-11 B,4637.3,0.331,0.46827552
7994,26778,15/9-F-11 B,4637.4,0.333,0.47158024
7995,26779,15/9-F-11 B,4637.5,0.34700000000000003,0.49178055
7996,26780,15/9-F-11 B,4637.6,0.36,0.50325644
7997,26781,15/9-F-11 B,4637.7,0.384,0.51774734
7998,26782,15/9-F-11 B,4637.8,0.407,0.533947
7999,26783,15/9-F-11 B,4637.9,0.434,0.54761714
8000,26784,15/9-F-11 B,4638.0,0.471,0.5774403
8001,26785,15/9-F-11 B,4638.1,0.532,0.6218847
8002,26786,15/9-F-11 B,4638.2,0.557,0.6429091
8003,26787,15/9-F-11 B,4638.3,0.537,0.63964987
8004,26788,15/9-F-11 B,4638.4,0.526,0.6496044
8005,26789,15/9-F-11 B,4638.5,0.495,0.65190613
8006,26790,15/9-F-11 B,4638.6,0.488,0.65360767
8007,26791,15/9-F-11 B,4638.7,0.637,0.6637664
8008,26792,15/9-F-11 B,4638.8,0.7859999999999999,0.69839156
8009,26793,15/9-F-11 B,4638.9,0.86,0.6938883
8010,26794,15/9-F-11 B,4639.0,0.882,0.67912287
8011,26795,15/9-F-11 B,4639.1,0.688,0.6316997
8012,26796,15/9-F-11 B,4639.2,0.53,0.5719795
8013,26797,15/9-F-11 B,4639.3,0.421,0.56676704
8014,26798,15/9-F-11 B,4639.4,0.413,0.55902547
8015,26799,15/9-F-11 B,4639.5,0.411,0.54057956
8016,26800,15/9-F-11 B,4639.6,0.424,0.5440572
8017,26801,15/9-F-11 B,4639.7,0.439,0.543389
8018,26802,15/9-F-11 B,4639.8,0.457,0.5480698
8019,26803,15/9-F-11 B,4639.9,0.459,0.5483657
8020,26804,15/9-F-11 B,4640.0,0.459,0.5453871
8021,26805,15/9-F-11 B,4640.1,0.61,0.54294884
8022,26806,15/9-F-11 B,4640.2,0.622,0.537749
8023,26807,15/9-F-11 B,4640.3,0.635,0.5457014
8024,26808,15/9-F-11 B,4640.4,0.648,0.5489592
8025,26809,15/9-F-11 B,4640.5,0.6509999999999999,0.543773
8026,26810,15/9-F-11 B,4640.6,0.6559999999999999,0.5420084
8027,26811,15/9-F-11 B,4640.7,0.684,0.54484606
8028,26812,15/9-F-11 B,4640.8,0.6890000000000001,0.5377115
8029,26813,15/9-F-11 B,4640.9,0.6859999999999999,0.5397866
8030,26814,15/9-F-11 B,4641.0,0.68,0.53356
8031,26815,15/9-F-11 B,4641.1,0.6759999999999999,0.5426426
8032,26816,15/9-F-11 B,4641.2,0.672,0.55068535
8033,26817,15/9-F-11 B,4641.3,0.674,0.55374616
8034,26818,15/9-F-11 B,4641.4,0.6679999999999999,0.5656471
8035,26819,15/9-F-11 B,4641.5,0.715,0.5905083
8036,26820,15/9-F-11 B,4641.6,0.693,0.61274844
8037,26821,15/9-F-11 B,4641.7,0.619,0.6204787
8038,26822,15/9-F-11 B,4641.8,0.609,0.63615555
8039,26823,15/9-F-11 B,4641.9,0.518,0.65042096
8040,26824,15/9-F-11 B,4642.0,0.446,0.63894206
8041,26825,15/9-F-11 B,4642.1,0.391,0.63292974
8042,26826,15/9-F-11 B,4642.2,0.393,0.6258141
8043,26827,15/9-F-11 B,4642.3,0.406,0.63385755
8044,26828,15/9-F-11 B,4642.4,0.406,0.6369775
8045,26829,15/9-F-11 B,4642.5,0.408,0.64671236
8046,26830,15/9-F-11 B,4642.6,0.409,0.6475709
8047,26831,15/9-F-11 B,4642.7,0.413,0.6539665
8048,26832,15/9-F-11 B,4642.8,0.416,0.6617618
8049,26833,15/9-F-11 B,4642.9,0.42,0.66164297
8050,26834,15/9-F-11 B,4643.0,0.426,0.6653244
8051,26835,15/9-F-11 B,4643.1,0.431,0.6828198
8052,26836,15/9-F-11 B,4643.2,0.4320000000000001,0.68333286
8053,26837,15/9-F-11 B,4643.3,0.4370000000000001,0.68693197
8054,26838,15/9-F-11 B,4643.4,0.441,0.70323485
8055,26839,15/9-F-11 B,4643.5,0.451,0.71298784
8056,26840,15/9-F-11 B,4643.6,0.462,0.70738393
8057,26841,15/9-F-11 B,4643.7,0.479,0.7136192
8058,26842,15/9-F-11 B,4643.8,0.498,0.70692015
8059,26843,15/9-F-11 B,4643.9,0.504,0.7048025
8060,26844,15/9-F-11 B,4644.0,0.51,0.71213347
8061,26845,15/9-F-11 B,4644.1,0.514,0.7150863
8062,26846,15/9-F-11 B,4644.2,0.524,0.7203865
8063,26847,15/9-F-11 B,4644.3,0.537,0.72158945
8064,26848,15/9-F-11 B,4644.4,0.5489999999999999,0.7197154
8065,26849,15/9-F-11 B,4644.5,0.5579999999999999,0.71627176
8066,26850,15/9-F-11 B,4644.6,0.568,0.7139496
8067,26851,15/9-F-11 B,4644.7,0.573,0.7139197
8068,26852,15/9-F-11 B,4644.8,0.568,0.70948035
8069,26853,15/9-F-11 B,4644.9,0.5660000000000001,0.7072468
8070,26854,15/9-F-11 B,4645.0,0.5660000000000001,0.70220065
8071,26855,15/9-F-11 B,4645.1,0.5670000000000001,0.70391375
8072,26856,15/9-F-11 B,4645.2,0.568,0.6952202
8073,26857,15/9-F-11 B,4645.3,0.564,0.6861699
8074,26858,15/9-F-11 B,4645.4,0.5579999999999999,0.6745873
8075,26859,15/9-F-11 B,4645.5,0.5539999999999999,0.6637716
8076,26860,15/9-F-11 B,4645.6,0.544,0.6584005
8077,26861,15/9-F-11 B,4645.7,0.539,0.6488504
8078,26862,15/9-F-11 B,4645.8,0.527,0.6344668
8079,26863,15/9-F-11 B,4645.9,0.507,0.62151086
8080,26864,15/9-F-11 B,4646.0,0.483,0.6123759
8081,26865,15/9-F-11 B,4646.1,0.466,0.59974796
8082,26866,15/9-F-11 B,4646.2,0.444,0.57215935
8083,26867,15/9-F-11 B,4646.3,0.423,0.5584803
8084,26868,15/9-F-11 B,4646.4,0.419,0.54947764
8085,26869,15/9-F-11 B,4646.5,0.421,0.5538532
8086,26870,15/9-F-11 B,4646.6,0.42,0.55957824
8087,26871,15/9-F-11 B,4646.7,0.415,0.5662947
8088,26872,15/9-F-11 B,4646.8,0.415,0.5711043
8089,26873,15/9-F-11 B,4646.9,0.411,0.5642583
8090,26874,15/9-F-11 B,4647.0,0.412,0.5615521
8091,26875,15/9-F-11 B,4647.1,0.403,0.53929716
8092,26876,15/9-F-11 B,4647.2,0.402,0.52460295
8093,26877,15/9-F-11 B,4647.3,0.396,0.51352394
8094,26878,15/9-F-11 B,4647.4,0.393,0.50169575
8095,26879,15/9-F-11 B,4647.5,0.387,0.4837813
8096,26880,15/9-F-11 B,4647.6,0.382,0.4584513
8097,26881,15/9-F-11 B,4647.7,0.38,0.44988352
8098,26882,15/9-F-11 B,4647.8,0.374,0.43430024
8099,26883,15/9-F-11 B,4647.9,0.371,0.4242915
8100,26884,15/9-F-11 B,4648.0,0.3670000000000001,0.41090092
8101,26885,15/9-F-11 B,4648.1,0.364,0.4066901
8102,26886,15/9-F-11 B,4648.2,0.358,0.40302125
8103,26887,15/9-F-11 B,4648.3,0.35200000000000004,0.39671412
8104,26888,15/9-F-11 B,4648.4,0.353,0.40263656
8105,26889,15/9-F-11 B,4648.5,0.35600000000000004,0.40164703
8106,26890,15/9-F-11 B,4648.6,0.363,0.40450415
8107,26891,15/9-F-11 B,4648.7,0.3670000000000001,0.40450397
8108,26892,15/9-F-11 B,4648.8,0.368,0.40515295
8109,26893,15/9-F-11 B,4648.9,0.371,0.4083046
8110,26894,15/9-F-11 B,4649.0,0.379,0.4138653
8111,26895,15/9-F-11 B,4649.1,0.388,0.42581812
8112,26896,15/9-F-11 B,4649.2,0.396,0.4345328
8113,26897,15/9-F-11 B,4649.3,0.41,0.4394082
8114,26898,15/9-F-11 B,4649.4,0.415,0.43852964
8115,26899,15/9-F-11 B,4649.5,0.421,0.4414132
8116,26900,15/9-F-11 B,4649.6,0.433,0.44904336
8117,26901,15/9-F-11 B,4649.7,0.436,0.4554957
8118,26902,15/9-F-11 B,4649.8,0.448,0.4582862
8119,26903,15/9-F-11 B,4649.9,0.451,0.46485367
8120,26904,15/9-F-11 B,4650.0,0.458,0.4682254
8121,26905,15/9-F-11 B,4650.1,0.465,0.47468796
8122,26906,15/9-F-11 B,4650.2,0.472,0.47923678
8123,26907,15/9-F-11 B,4650.3,0.474,0.4767079
8124,26908,15/9-F-11 B,4650.4,0.474,0.4805326
8125,26909,15/9-F-11 B,4650.5,0.472,0.4789411
8126,26910,15/9-F-11 B,4650.6,0.473,0.4799917
8127,26911,15/9-F-11 B,4650.7,0.473,0.47689122
8128,26912,15/9-F-11 B,4650.8,0.47,0.47646463
8129,26913,15/9-F-11 B,4650.9,0.47,0.4763727
8130,26914,15/9-F-11 B,4651.0,0.464,0.47428286
8131,26915,15/9-F-11 B,4651.1,0.466,0.47441456
8132,26916,15/9-F-11 B,4651.2,0.465,0.47193846
8133,26917,15/9-F-11 B,4651.3,0.464,0.4719394
8134,26918,15/9-F-11 B,4651.4,0.461,0.471159
8135,26919,15/9-F-11 B,4651.5,0.459,0.4702359
8136,26920,15/9-F-11 B,4651.6,0.456,0.46755537
8137,26921,15/9-F-11 B,4651.7,0.459,0.46987805
8138,26922,15/9-F-11 B,4651.8,0.458,0.46958894
8139,26923,15/9-F-11 B,4651.9,0.458,0.46926472
8140,26924,15/9-F-11 B,4652.0,0.46,0.47069427
8141,26925,15/9-F-11 B,4652.1,0.46,0.4726006
8142,26926,15/9-F-11 B,4652.2,0.454,0.467721
8143,26927,15/9-F-11 B,4652.3,0.452,0.46767828
8144,26928,15/9-F-11 B,4652.4,0.447,0.46555617
8145,26929,15/9-F-11 B,4652.5,0.444,0.46583992
8146,26930,15/9-F-11 B,4652.6,0.444,0.46674302
8147,26931,15/9-F-11 B,4652.7,0.445,0.46551305
8148,26932,15/9-F-11 B,4652.8,0.449,0.4657173
8149,26933,15/9-F-11 B,4652.9,0.449,0.46626347
8150,26934,15/9-F-11 B,4653.0,0.439,0.46307322
8151,26935,15/9-F-11 B,4653.1,0.426,0.46083316
8152,26936,15/9-F-11 B,4653.2,0.42,0.4696609
8153,26937,15/9-F-11 B,4653.3,0.428,0.5187072
8154,26938,15/9-F-11 B,4653.4,0.4370000000000001,0.49437258
8155,26939,15/9-F-11 B,4653.5,0.445,0.46993175
8156,26940,15/9-F-11 B,4653.6,0.463,0.47251514
8157,26941,15/9-F-11 B,4653.7,0.475,0.47474185
8158,26942,15/9-F-11 B,4653.8,0.476,0.4751973
8159,26943,15/9-F-11 B,4653.9,0.475,0.4749206
8160,26944,15/9-F-11 B,4654.0,0.474,0.47463268
8161,26945,15/9-F-11 B,4654.1,0.479,0.4783444
8162,26946,15/9-F-11 B,4654.2,0.479,0.47713235
8163,26947,15/9-F-11 B,4654.3,0.482,0.47779244
8164,26948,15/9-F-11 B,4654.4,0.482,0.47979504
8165,26949,15/9-F-11 B,4654.5,0.481,0.47948974
8166,26950,15/9-F-11 B,4654.6,0.483,0.4794486
8167,26951,15/9-F-11 B,4654.7,0.484,0.47939196
8168,26952,15/9-F-11 B,4654.8,0.486,0.47914973
8169,26953,15/9-F-11 B,4654.9,0.488,0.4798756
8170,26954,15/9-F-11 B,4655.0,0.493,0.4819903
8171,26955,15/9-F-11 B,4655.1,0.496,0.48250058
8172,26956,15/9-F-11 B,4655.2,0.496,0.48267943
8173,26957,15/9-F-11 B,4655.3,0.502,0.48513135
8174,26958,15/9-F-11 B,4655.4,0.504,0.48474526
8175,26959,15/9-F-11 B,4655.5,0.502,0.4847336
8176,26960,15/9-F-11 B,4655.6,0.506,0.48507836
8177,26961,15/9-F-11 B,4655.7,0.506,0.4850066
8178,26962,15/9-F-11 B,4655.8,0.506,0.48486272
8179,26963,15/9-F-11 B,4655.9,0.507,0.4841583
8180,26964,15/9-F-11 B,4656.0,0.502,0.48267528
8181,26965,15/9-F-11 B,4656.1,0.503,0.48314604
8182,26966,15/9-F-11 B,4656.2,0.504,0.4835213
8183,26967,15/9-F-11 B,4656.3,0.502,0.48261145
8184,26968,15/9-F-11 B,4656.4,0.499,0.4817037
8185,26969,15/9-F-11 B,4656.5,0.496,0.4796227
8186,26970,15/9-F-11 B,4656.6,0.495,0.47871634
8187,26971,15/9-F-11 B,4656.7,0.496,0.47910595
8188,26972,15/9-F-11 B,4656.8,0.494,0.47788152
8189,26973,15/9-F-11 B,4656.9,0.487,0.47488433
8190,26974,15/9-F-11 B,4657.0,0.489,0.47518644
8191,26975,15/9-F-11 B,4657.1,0.49,0.47652355
8192,26976,15/9-F-11 B,4657.2,0.488,0.47574314
8193,26977,15/9-F-11 B,4657.3,0.491,0.4754775
8194,26978,15/9-F-11 B,4657.4,0.495,0.475592
8195,26979,15/9-F-11 B,4657.5,0.501,0.47884727
8196,26980,15/9-F-11 B,4657.6,0.503,0.47560996
8197,26981,15/9-F-11 B,4657.7,0.502,0.47299358
8198,26982,15/9-F-11 B,4657.8,0.5,0.47135374
8199,26983,15/9-F-11 B,4657.9,0.495,0.46978495
8200,26984,15/9-F-11 B,4658.0,0.489,0.46532467
8201,26985,15/9-F-11 B,4658.1,0.484,0.45962054
8202,26986,15/9-F-11 B,4658.2,0.483,0.4588998
8203,26987,15/9-F-11 B,4658.3,0.488,0.4593124
8204,26988,15/9-F-11 B,4658.4,0.494,0.45568395
8205,26989,15/9-F-11 B,4658.5,0.502,0.4538209
8206,26990,15/9-F-11 B,4658.6,0.511,0.45474824
8207,26991,15/9-F-11 B,4658.7,0.511,0.45252457
8208,26992,15/9-F-11 B,4658.8,0.505,0.44494036
8209,26993,15/9-F-11 B,4658.9,0.486,0.43272397
8210,26994,15/9-F-11 B,4659.0,0.465,0.417177
8211,26995,15/9-F-11 B,4659.1,0.446,0.40971044
8212,26996,15/9-F-11 B,4659.2,0.4370000000000001,0.39725995
8213,26997,15/9-F-11 B,4659.3,0.429,0.3941918
8214,26998,15/9-F-11 B,4659.4,0.417,0.3894231
8215,26999,15/9-F-11 B,4659.5,0.403,0.3766427
8216,27000,15/9-F-11 B,4659.6,0.375,0.35683665
8217,27001,15/9-F-11 B,4659.7,0.359,0.34196922
8218,27002,15/9-F-11 B,4659.8,0.343,0.32272202
8219,27003,15/9-F-11 B,4659.9,0.319,0.3083929
8220,27004,15/9-F-11 B,4660.0,0.277,0.27789772
8221,27005,15/9-F-11 B,4660.1,0.22,0.24156678
8222,27006,15/9-F-11 B,4660.2,0.182,0.212705
8223,27007,15/9-F-11 B,4660.3,0.14800000000000002,0.18769822
8224,27008,15/9-F-11 B,4660.4,0.133,0.17803071
8225,27009,15/9-F-11 B,4660.5,0.134,0.17727283
8226,27010,15/9-F-11 B,4660.6,0.146,0.18317518
8227,27011,15/9-F-11 B,4660.7,0.165,0.19409104
8228,27012,15/9-F-11 B,4660.8,0.256,0.20013806
8229,27013,15/9-F-11 B,4660.9,0.376,0.20894258
8230,27014,15/9-F-11 B,4661.0,0.733,0.2222729
8231,27015,15/9-F-11 B,4661.1,0.777,0.23329931
8232,27031,15/9-F-11 B,4662.7,0.674,0.40804467
8233,27032,15/9-F-11 B,4662.8,0.544,0.3804601
8234,27033,15/9-F-11 B,4662.9,0.488,0.35399216
8235,27034,15/9-F-11 B,4663.0,0.447,0.3367321
8236,27035,15/9-F-11 B,4663.1,0.419,0.32884732
8237,27036,15/9-F-11 B,4663.2,0.381,0.31179985
8238,27043,15/9-F-11 B,4663.9,0.299,0.31447795
8239,27044,15/9-F-11 B,4664.0,0.29100000000000004,0.31186298
8240,27045,15/9-F-11 B,4664.1,0.289,0.3118496
8241,27046,15/9-F-11 B,4664.2,0.28300000000000003,0.31216156
8242,27047,15/9-F-11 B,4664.3,0.292,0.32521614
8243,27048,15/9-F-11 B,4664.4,0.314,0.3373781
8244,27049,15/9-F-11 B,4664.5,0.348,0.36244088
8245,27050,15/9-F-11 B,4664.6,0.3720000000000001,0.38263842
8246,27051,15/9-F-11 B,4664.7,0.39,0.3937614
8247,27052,15/9-F-11 B,4664.8,0.403,0.40672764
8248,27053,15/9-F-11 B,4664.9,0.428,0.41858807
8249,27054,15/9-F-11 B,4665.0,0.445,0.42964843
8250,27055,15/9-F-11 B,4665.1,0.456,0.44091824
8251,27056,15/9-F-11 B,4665.2,0.454,0.441963
8252,27057,15/9-F-11 B,4665.3,0.457,0.44494635
8253,27058,15/9-F-11 B,4665.4,0.472,0.4560032
8254,27059,15/9-F-11 B,4665.5,0.479,0.46468887
8255,27060,15/9-F-11 B,4665.6,0.48,0.47018477
8256,27061,15/9-F-11 B,4665.7,0.483,0.47105023
8257,27062,15/9-F-11 B,4665.8,0.483,0.47024333
8258,27063,15/9-F-11 B,4665.9,0.481,0.47204614
8259,27064,15/9-F-11 B,4666.0,0.478,0.47233644
8260,27065,15/9-F-11 B,4666.1,0.475,0.47196165
8261,27066,15/9-F-11 B,4666.2,0.472,0.47201633
8262,27067,15/9-F-11 B,4666.3,0.471,0.47221535
8263,27068,15/9-F-11 B,4666.4,0.471,0.47207436
8264,27069,15/9-F-11 B,4666.5,0.47,0.47197792
8265,27070,15/9-F-11 B,4666.6,0.467,0.47012702
8266,27071,15/9-F-11 B,4666.7,0.465,0.4702272
8267,27072,15/9-F-11 B,4666.8,0.458,0.4666086
8268,27073,15/9-F-11 B,4666.9,0.454,0.46369937
8269,27074,15/9-F-11 B,4667.0,0.451,0.46092847
8270,27075,15/9-F-11 B,4667.1,0.449,0.45860493
8271,27076,15/9-F-11 B,4667.2,0.448,0.45768127
8272,27077,15/9-F-11 B,4667.3,0.447,0.45646372
8273,27078,15/9-F-11 B,4667.4,0.445,0.4538636
8274,27079,15/9-F-11 B,4667.5,0.439,0.4504833
8275,27080,15/9-F-11 B,4667.6,0.435,0.4476815
8276,27081,15/9-F-11 B,4667.7,0.431,0.4446491
8277,27082,15/9-F-11 B,4667.8,0.431,0.4445834
8278,27083,15/9-F-11 B,4667.9,0.431,0.44468984
8279,27084,15/9-F-11 B,4668.0,0.434,0.44569746
8280,27085,15/9-F-11 B,4668.1,0.4320000000000001,0.44441605
8281,27086,15/9-F-11 B,4668.2,0.431,0.44335023
8282,27087,15/9-F-11 B,4668.3,0.429,0.4425585
8283,27088,15/9-F-11 B,4668.4,0.426,0.44278774
8284,27089,15/9-F-11 B,4668.5,0.424,0.44462404
8285,27090,15/9-F-11 B,4668.6,0.421,0.448388
8286,27091,15/9-F-11 B,4668.7,0.421,0.45162997
8287,27092,15/9-F-11 B,4668.8,0.419,0.4476469
8288,27093,15/9-F-11 B,4668.9,0.419,0.4472531
8289,27094,15/9-F-11 B,4669.0,0.419,0.4448205
8290,27095,15/9-F-11 B,4669.1,0.419,0.44479033
8291,27096,15/9-F-11 B,4669.2,0.419,0.44105032
8292,27097,15/9-F-11 B,4669.3,0.419,0.43921876
8293,27098,15/9-F-11 B,4669.4,0.42,0.4388242
8294,27099,15/9-F-11 B,4669.5,0.42,0.44012666
8295,27100,15/9-F-11 B,4669.6,0.418,0.43817547
8296,27101,15/9-F-11 B,4669.7,0.417,0.4373494
8297,27102,15/9-F-11 B,4669.8,0.418,0.43725583
8298,27103,15/9-F-11 B,4669.9,0.42,0.43544894
8299,27104,15/9-F-11 B,4670.0,0.421,0.43459734
8300,27105,15/9-F-11 B,4670.1,0.421,0.43566334
8301,27106,15/9-F-11 B,4670.2,0.424,0.43750063
8302,27107,15/9-F-11 B,4670.3,0.43,0.4392487
8303,27108,15/9-F-11 B,4670.4,0.435,0.43958092
8304,27109,15/9-F-11 B,4670.5,0.435,0.44019565
8305,27110,15/9-F-11 B,4670.6,0.438,0.44091526
8306,27111,15/9-F-11 B,4670.7,0.436,0.44015864
8307,27112,15/9-F-11 B,4670.8,0.433,0.43618378
8308,27113,15/9-F-11 B,4670.9,0.4320000000000001,0.43526956
8309,27114,15/9-F-11 B,4671.0,0.433,0.43647984
8310,27115,15/9-F-11 B,4671.1,0.433,0.4371958
8311,27116,15/9-F-11 B,4671.2,0.433,0.43471375
8312,27117,15/9-F-11 B,4671.3,0.434,0.43622157
8313,27118,15/9-F-11 B,4671.4,0.4320000000000001,0.43538758
8314,27119,15/9-F-11 B,4671.5,0.431,0.43216047
8315,27120,15/9-F-11 B,4671.6,0.4320000000000001,0.43041107
8316,27121,15/9-F-11 B,4671.7,0.433,0.43012702
8317,27122,15/9-F-11 B,4671.8,0.4320000000000001,0.42827922
8318,27123,15/9-F-11 B,4671.9,0.433,0.4262863
8319,27124,15/9-F-11 B,4672.0,0.431,0.42157504
8320,27125,15/9-F-11 B,4672.1,0.4320000000000001,0.4220601
8321,27126,15/9-F-11 B,4672.2,0.436,0.42108586
8322,27127,15/9-F-11 B,4672.3,0.4320000000000001,0.41927442
8323,27128,15/9-F-11 B,4672.4,0.435,0.41776696
8324,27129,15/9-F-11 B,4672.5,0.436,0.41439262
8325,27130,15/9-F-11 B,4672.6,0.431,0.41083798
8326,27131,15/9-F-11 B,4672.7,0.423,0.40808263
8327,27132,15/9-F-11 B,4672.8,0.426,0.40887228
8328,27133,15/9-F-11 B,4672.9,0.421,0.4047623
8329,27134,15/9-F-11 B,4673.0,0.422,0.40276927
8330,27135,15/9-F-11 B,4673.1,0.42,0.40154675
8331,27136,15/9-F-11 B,4673.2,0.417,0.4006147
8332,27137,15/9-F-11 B,4673.3,0.409,0.39632705
8333,27138,15/9-F-11 B,4673.4,0.405,0.39804634
8334,27139,15/9-F-11 B,4673.5,0.404,0.40461245
8335,27140,15/9-F-11 B,4673.6,0.398,0.4082922
8336,27141,15/9-F-11 B,4673.7,0.377,0.39282665
8337,27142,15/9-F-11 B,4673.8,0.355,0.37462565
8338,27143,15/9-F-11 B,4673.9,0.345,0.365975
8339,27144,15/9-F-11 B,4674.0,0.338,0.35715815
8340,27145,15/9-F-11 B,4674.1,0.337,0.35665467
8341,27146,15/9-F-11 B,4674.2,0.336,0.35298923
8342,27147,15/9-F-11 B,4674.3,0.336,0.34958982
8343,27148,15/9-F-11 B,4674.4,0.343,0.35283163
8344,27149,15/9-F-11 B,4674.5,0.354,0.35894302
8345,27150,15/9-F-11 B,4674.6,0.362,0.3605112
8346,27151,15/9-F-11 B,4674.7,0.363,0.36172235
8347,27152,15/9-F-11 B,4674.8,0.3670000000000001,0.36603335
8348,27153,15/9-F-11 B,4674.9,0.361,0.36760792
8349,27154,15/9-F-11 B,4675.0,0.358,0.36348322
8350,27155,15/9-F-11 B,4675.1,0.35600000000000004,0.36324605
8351,27156,15/9-F-11 B,4675.2,0.354,0.3601177
8352,27157,15/9-F-11 B,4675.3,0.353,0.3608512
8353,27158,15/9-F-11 B,4675.4,0.365,0.37219226
8354,27159,15/9-F-11 B,4675.5,0.38,0.38078508
8355,27160,15/9-F-11 B,4675.6,0.383,0.38101605
8356,27161,15/9-F-11 B,4675.7,0.389,0.38643542
