,wellName,MD,CALI,GR,RHOB,NPHI,RACEHM_l10,RACELM_l10,RPCEHM_l10,RPCELM_l10
1253,15/9-F-1 A,3556.3,8.7031,44.4254,2.6253,0.0898,0.28091966270933666,0.187577119055087,0.4878733659884514,0.3588671976669044
3465,15/9-F-1 B,3366.4,8.6633,45.9891,2.3144,0.2427,-0.14454141961396394,-0.16825816635436183,-0.07732643214144579,-0.10319830233507835
4667,15/9-F-1 C,3286.5,8.6382,62.0715,2.4919,0.1684,0.5507785185642563,0.17461214189071933,0.8211531044298871,0.5755342183198643
15684,15/9-F-11 B,3528.0,8.578,29.149,2.197,0.22699999999999998,0.7801732436425942,0.873785518894485,0.659345635746177,0.7231271587956916
14761,15/9-F-11 B,3435.7,8.625,60.983999999999995,2.5340000000000003,0.303,0.19340290306241747,0.22375545365724123,0.2013971243204515,0.1866738674997451
323,15/9-F-1 A,3463.3,8.5781,44.201,2.3235,0.1853,-0.17704775945251836,-0.2143854750531759,-0.042057664554595454,-0.12090412049992724
631,15/9-F-1 A,3494.1,8.6719,62.4809,2.3833,0.2172,-0.11176432672943282,-0.13596381727422502,-0.1536628878701947,-0.13918303613546232
5805,15/9-F-1 C,3400.3,8.5243,30.7881,2.2267,0.2455,-0.03179733185715036,0.009578360794542131,-0.17940450345550976,-0.0821270448011521
3675,15/9-F-1 B,3387.4,8.6976,63.5683,2.5188,0.1445,0.22188349178524042,0.20126053225079168,0.30282858826025527,0.25799038711933064
8458,15/9-F-1 C,3665.6,8.5243,43.0029,2.2577,0.2051,0.5262100038416643,0.5725695812577847,0.5130443806119251,0.5219222448835005
14048,15/9-F-11 B,3364.4,8.578,88.59700000000001,2.5380000000000003,0.285,0.2946866242794432,0.30124708863621136,0.31931430409051204,0.2846562827885157
4704,15/9-F-1 C,3290.2,8.5812,63.9873,2.4854,0.1838,1.382613112477388,0.20142443757991166,1.5086212814883508,1.0982906098927006
26263,15/9-F-11 B,4585.9,8.656,9.802,2.2319999999999998,0.16,0.6180480967120927,0.5670263661590603,0.6504046698680318,0.6068111469189634
2521,15/9-F-1 B,3272.0,8.613,21.6502,2.2547,0.1661,0.7343437009072364,0.7207958019944647,0.7570846221783993,0.7540347353001007
22730,15/9-F-11 B,4232.6,8.672,26.014,2.194,0.19,1.368286884902131,1.0131322760460033,1.5254335534288201,1.3884742076309493
9659,15/9-F-1 C,3785.7,8.5243,37.3982,2.2923,0.17800000000000002,0.8532965774374958,0.8759405428391737,0.9404915820120694,0.8923896000109532
11912,15/9-F-1 C,4011.0,8.5894,71.3146,2.6137,0.2932,0.23187718734647825,0.16438260096316884,0.41708954527099856,0.26817999831148787
23636,15/9-F-11 B,4323.2,8.703,63.275,2.613,0.192,0.9193919267738594,1.129464309782377,0.5487578285737044,0.7249309141923979
14936,15/9-F-11 B,3453.2,8.625,51.698,2.597,0.331,0.25115134317535465,0.26268834430169646,0.4063698354692675,0.2688119037397804
14604,15/9-F-11 B,3420.0,8.625,84.07600000000001,2.5540000000000003,0.263,0.3188977146274869,0.31931430409051204,0.43870053290073635,0.3498600821923312
21540,15/9-F-11 B,4113.6,8.672,16.977,2.248,0.174,1.0126685338963302,0.7017406324372125,1.7573656574875884,1.2115476811812476
11892,15/9-F-1 C,4009.0,8.6057,71.4273,2.5896,0.2967,0.195816658272872,0.14119884490473714,0.3090336675041405,0.21178776290089193
25059,15/9-F-11 B,4465.5,8.682,80.055,2.583,0.297,0.40191725051757465,0.27554168840130955,0.5803546611065916,0.41664050733828095
21152,15/9-F-11 B,4074.8,8.625,26.581,2.16,0.20199999999999999,1.3109905271345788,1.03734680356809,1.5483648463214372,1.3712156820423613
7554,15/9-F-1 C,3575.2,8.5243,39.9653,2.2009,0.2419,0.9441765841078741,0.45058778752556017,1.0998635724304042,0.7739764986177661
14551,15/9-F-11 B,3414.7,8.625,40.155,2.655,0.138,0.3863205738940462,0.30341207059674197,0.7951149856303633,0.4775553321989811
22202,15/9-F-11 B,4179.8,8.672,16.649,2.245,0.153,0.8142475957319202,0.7854009538082345,0.9004217534577377,0.854852362417834
9671,15/9-F-1 C,3786.9,8.5568,41.5855,2.3823,0.1758,0.8475603210554368,0.866435033179107,0.9007821049336702,0.8657848031269306
21085,15/9-F-11 B,4068.1,8.625,28.049,2.162,0.198,1.3407216573130072,1.0225520841850135,1.6051002436365716,1.4101527498220678
22238,15/9-F-11 B,4183.4,8.672,17.945,2.259,0.17,0.7735670489260588,0.8546096987938316,0.7640266076920373,0.7826875682349664
13908,15/9-F-11 A,3720.5,8.703,93.825,2.4819999999999998,0.21,0.07736790528415652,0.11058971029924898,0.026124516745450282,0.07335170238690103
19259,15/9-F-11 B,3885.5,8.781,35.272,2.48,0.201,0.4194600727860702,0.413132050434872,0.3283796034387377,0.3706980925755769
220,15/9-F-1 A,3453.0,8.6251,48.355,2.4242,0.2166,0.05793222738060868,-0.09941441335003846,0.07368169947628338,0.03354437609094778
12679,15/9-F-11 A,3597.6,8.672,20.405,2.529,0.092,0.9157690659836841,0.7980979320624859,1.1756857282620823,1.0138479958718314
26296,15/9-F-11 B,4589.2,8.625,10.124,2.436,0.1,0.6973165417323833,0.7945577512547616,0.6997510316895142,0.7170044070405471
4927,15/9-F-1 C,3312.5,8.6057,64.574,2.3908,0.2503,-0.19172149041723216,-0.1433919315630638,-0.14062149557439904,-0.17211401721014427
21199,15/9-F-11 B,4079.5,8.641,59.335,2.381,0.221,0.5733358400660676,0.8955330394840704,0.6050894618815804,0.6458151182966418
1485,15/9-F-1 A,3579.5,8.6719,49.0245,2.5719,0.1294,0.06201759885711227,0.05157695847253972,0.07718615408589666,0.08997572268772894
26722,15/9-F-11 B,4631.8,8.625,35.118,2.282,0.209,0.6369891018122291,0.6990568545476677,0.638189640190837,0.6356847625472225
16027,15/9-F-11 B,3562.3,8.625,60.071999999999996,2.436,0.212,0.6367886890343748,0.6521496054016529,0.6713580034434916,0.6696887080562081
24467,15/9-F-11 B,4406.3,8.734,38.294000000000004,2.532,0.21600000000000003,0.13481437032046015,0.0788191830988487,0.2100508498751372,0.12450422483428221
22436,15/9-F-11 B,4203.2,8.672,27.083000000000002,2.147,0.196,1.437020842585606,1.1401307783711343,1.619291640995758,1.5133241623263325
20877,15/9-F-11 B,4047.3,8.672,37.156,2.238,0.19899999999999998,1.002986340856785,1.0378645557743744,1.130944568044679,1.0544215244625361
26303,15/9-F-11 B,4589.9,8.66,10.317,2.419,0.106,0.6526330680831101,0.7546540692554321,0.677241845946654,0.669967369908504
18486,15/9-F-11 B,3808.2,8.625,15.638,2.199,0.157,1.738042899767991,0.8422346863472396,1.8143008801294969,1.6592409509282418
19704,15/9-F-11 B,3930.0,8.649,13.382,2.1830000000000003,0.168,1.6868328189890003,1.072029200827922,1.7878216459699907,1.6734816970733473
14804,15/9-F-11 B,3440.0,8.672,46.287,2.51,0.207,0.30037806487070257,0.30233092868439926,0.3300077008727592,0.2853322276438845
16899,15/9-F-11 B,3649.5,8.625,41.28,2.335,0.193,0.8094249614436664,0.6171052305023781,1.2365876407569951,0.8776592441116087
26216,15/9-F-11 B,4581.2,8.672,10.672,2.242,0.158,0.2615007731982801,0.30877777366472114,0.21378329933530416,0.22375545365724123
23928,15/9-F-11 B,4352.4,8.703,26.448,2.378,0.125,1.5536281981499966,1.5156220653127188,1.2694662433756858,1.313550871333505
8005,15/9-F-1 C,3620.3,8.5243,10.1586,2.1616,0.1647,1.5847607824418626,1.1079117379626688,1.8231943907851413,1.6576055474017102
8808,15/9-F-1 C,3700.6,8.5406,48.9149,2.2933,0.2477,0.4654869506621385,0.605563606070499,0.3910410196711283,0.4485208164572948
12815,15/9-F-11 A,3611.2,8.672,63.675,2.467,0.24100000000000002,0.6888645680547919,0.6749529480485653,0.5280163411892015,0.608526033577194
12970,15/9-F-11 A,3626.7,8.625,16.775,2.252,0.174,0.7381461680787342,0.6129956560323475,1.2859171967283087,0.9740048430057551
3357,15/9-F-1 B,3355.6,8.6976,46.4012,2.5315,0.1406,0.11806622171401009,0.12185518216685501,0.21513504548026105,0.16711047859665729
15679,15/9-F-11 B,3527.5,8.578,28.996,2.1790000000000003,0.212,0.914237347767741,0.9091814759778528,1.1811000797280484,1.0426542531677934
14262,15/9-F-11 B,3385.8,8.578,85.749,2.5869999999999997,0.255,0.27737997466725467,0.28307497473547155,0.4017450822370628,0.2977605110991339
8228,15/9-F-1 C,3642.6,8.5243,38.7768,2.2927,0.2212,0.5775147777733648,0.5035183127240748,0.5187770689267749,0.5017437296279944
26180,15/9-F-11 B,4577.6,8.625,10.068999999999999,2.278,0.162,0.7833317628874239,0.5822906827189941,0.9656719712201067,0.8010605298478556
2546,15/9-F-1 B,3274.5,8.6134,16.5419,2.2623,0.1609,0.7644451471852036,0.7380349611412846,0.8079339627676135,0.8132005641573307
24293,15/9-F-11 B,4388.9,8.703,63.251999999999995,2.533,0.22699999999999998,0.14301480025409505,0.16996817399689249,0.153814864344529,0.14798532068380513
19141,15/9-F-11 B,3873.7,8.781,40.846,2.537,0.25,0.3467440546048488,0.36772854608697647,0.2803506930460056,0.30081279411811696
27535,15/9-F-11 B,4713.1,8.625,39.983000000000004,2.273,0.231,-0.2967086218813386,-0.2684112348132613,-0.3655227298392684,-0.341035157335565
2825,15/9-F-1 B,3302.4,8.6637,31.5363,2.3169,0.1898,0.6920621902742616,0.7048194671801695,0.7373516958037145,0.7178451840385082
7428,15/9-F-1 C,3562.6,8.5569,30.6323,2.5867,0.0818,1.097375327328718,0.9733218567324377,1.1515230675649442,1.1321283564468119
23647,15/9-F-11 B,4324.3,8.703,70.977,2.636,0.17300000000000001,0.9055800282352425,1.0607356034493185,0.7199110641983391,0.8318697742805017
24383,15/9-F-11 B,4397.9,8.781,36.903,2.5869999999999997,0.153,0.09551804232315081,0.17143390094300825,0.4390167283875129,0.22865695810893527
9511,15/9-F-1 C,3770.9,8.5406,24.7633,2.2131,0.1645,1.1589923652957979,1.1978840148134433,1.255089097599971,1.2480763070650311
2957,15/9-F-1 B,3315.6,8.6976,48.7513,2.5342,0.1118,0.25132181231558814,0.27607099313703365,0.29616041353725797,0.27570284944821016
8398,15/9-F-1 C,3659.6,8.5243,45.8812,2.2331,0.2163,0.6936390261615483,0.6588886439657742,0.8014037100173551,0.758071241550149
1735,15/9-F-1 A,3604.5,8.6252,54.4255,2.5807,0.1132,0.20395709168124404,0.17542482979032184,0.3252076894829192,0.250078287979645
4639,15/9-F-1 C,3283.7,8.6218,71.0864,2.335,0.2539,-0.11970100857424741,-0.030490901403433173,-0.19688444510997305,-0.14218522202899345
25313,15/9-F-11 B,4490.9,8.672,27.753,2.262,0.168,1.2940471613437157,1.0837175638989476,1.3983220197558772,1.3388746493013814
2987,15/9-F-1 B,3318.6,8.6976,55.1994,2.5986,0.1108,0.2402246541222776,0.24716280903933108,0.35568134610572283,0.2881821306136576
853,15/9-F-1 A,3516.3,8.6485,49.0048,2.4475,0.1737,0.31033213500227114,0.2949729747204079,0.4517557422501757,0.36804502620867635
14829,15/9-F-11 B,3442.5,8.625,34.556999999999995,2.4290000000000003,0.23399999999999999,0.342620042553348,0.3930484664167782,0.3546845539547286,0.3504418565350612
27522,15/9-F-11 B,4711.8,8.672,45.328,2.403,0.217,-0.23433144524098595,-0.27083521030722996,-0.22841251911874466,-0.26440110030182007
14920,15/9-F-11 B,3451.6,8.672,30.162,2.6630000000000003,0.20600000000000002,0.4923412532549744,0.37694175714675865,0.6445370577784074,0.48543748107630136
9999,15/9-F-1 C,3819.7,8.5569,32.7527,2.3447,0.1523,0.9971022961156286,0.9209212353577741,0.9843112374745466,0.9914520272977065
2103,15/9-F-1 B,3230.2,8.6637,90.6957,2.5506,0.2189,0.192901826109565,0.18749251898042515,0.1871257281017286,0.19451434188246727
13707,15/9-F-11 A,3700.4,8.672,45.635,2.217,0.245,0.07845681805329256,0.11693964655075585,0.153814864344529,0.10788802518279855
3932,15/9-F-1 B,3413.1,8.6805,53.0709,2.4406,0.1851,0.10263948369129999,0.11747016362011985,0.06352099968999074,0.09205360642547533
5167,15/9-F-1 C,3336.5,8.5569,72.8737,2.4653,0.2506,0.20425567848015114,0.15430221968466445,0.2878912659540259,0.21484384804769785
651,15/9-F-1 A,3496.1,8.7031,34.3802,2.4119,0.1803,0.04991543567349788,0.07335170238690103,0.028611915066229923,0.06848271376175437
12811,15/9-F-11 A,3610.8,8.648,71.179,2.403,0.23199999999999998,0.5563025007672873,0.6045500325712613,0.48713837547718647,0.5140161804006493
15716,15/9-F-11 B,3531.2,8.578,27.238000000000003,2.1919999999999997,0.225,0.2648178230095365,0.47842218774008055,0.15228834438305647,0.2337573629655105
10886,15/9-F-1 C,3908.4,8.6057,29.2982,2.5368,0.1315,0.4141540976802073,0.44631965471812773,0.4459931817876467,0.4037551914244582
6309,15/9-F-1 C,3450.7,8.5569,52.5674,2.5422,0.1319,0.8346304878212569,0.29320781664586215,1.08023313526542,0.9179411608885829
13482,15/9-F-11 A,3677.9,8.625,28.261,2.283,0.153,0.9791840336744185,0.9620850805173599,0.997211582832505,0.9993045723383488
3680,15/9-F-1 B,3387.9,8.6132,56.6609,2.4998,0.1591,0.19606559311630384,0.16858586553641028,0.25488629388896705,0.22448126530363263
2043,15/9-F-1 A,3635.3,8.6927,44.1508,2.6503,0.0825,0.5081120568398237,0.4391905378275703,0.6451962201890324,0.5578559410728056
26669,15/9-F-11 B,4626.5,8.641,29.105999999999998,2.4219999999999997,0.15,0.9675948194658192,0.9376181292559215,0.9039035266901636,0.9328794578237992
25015,15/9-F-11 B,4461.1,8.703,70.51899999999999,2.5580000000000003,0.226,0.20790353038605164,0.19810699887340152,0.3096301674258988,0.23274206272073686
15601,15/9-F-11 B,3519.7,8.578,49.288999999999994,2.35,0.19,1.5066808793001074,1.4608677867350885,1.46998392610869,1.4656802115982779
20760,15/9-F-11 B,4035.6,8.625,28.000999999999998,2.131,0.204,1.1895745255372496,1.1822148652675355,1.5309548929713193,1.3170181010481115
14058,15/9-F-11 B,3365.4,8.578,89.23,2.55,0.26,0.30556631351530394,0.307282047033346,0.34340859380385735,0.29424571613811823
23180,15/9-F-11 B,4277.6,8.625,25.35,2.18,0.184,1.4094427867089556,1.0068937079479006,1.685401333264972,1.4465216340890787
12134,15/9-F-1 C,4033.2,8.6057,45.0488,2.6761,0.1794,0.2131191388114562,0.20733809528835642,0.23370665428638193,0.18489008219972233
16127,15/9-F-11 B,3572.3,8.578,44.86600000000001,2.436,0.172,0.9294189257142927,0.6542728270977105,1.4153072922255674,1.0218918739191092
75,15/9-F-1 A,3438.5,8.5781,29.7808,2.399,0.1592,0.2503468004408268,0.07037039036700304,0.22773248984662614,0.2891651526498891
11175,15/9-F-1 C,3937.3,8.5243,20.5793,2.2262,0.19,1.008208278407598,0.6276935023886603,1.268987269977537,1.0219538112844162
6231,15/9-F-1 C,3442.9,8.6383,44.708,2.4178,0.1799,-0.07047889936889598,-0.11379137583250251,0.19631438535359877,0.0009543984064578865
27373,15/9-F-11 B,4696.9,8.703,30.766,2.315,0.196,0.009875633712160119,0.006466042249231681,0.09412159584056139,0.05153839051532738
14796,15/9-F-11 B,3439.2,8.672,48.176,2.542,0.23399999999999999,0.2704459080179626,0.26951294421791633,0.34202768808747175,0.27461961909123805
12800,15/9-F-11 A,3609.7,8.703,55.99100000000001,2.51,0.23600000000000002,0.10380372095595687,0.38381536598043126,0.0476641946015599,0.1544239731146469
21565,15/9-F-11 B,4116.1,8.672,14.347000000000001,2.287,0.18100000000000002,0.8947589943718921,0.6781539468869527,1.1137094384495048,0.9328287669008466
21573,15/9-F-11 B,4116.9,8.672,17.01,2.262,0.182,0.8433573784379556,0.6711728427150833,0.8618926903914459,0.8090881313463463
925,15/9-F-1 A,3523.5,8.6719,45.3181,2.6587,0.1116,0.29686255199267286,0.23751860463310714,0.45560611258186684,0.3546653624356065
8300,15/9-F-1 C,3649.8,8.5243,30.3628,2.2365,0.1908,0.7532382438832063,0.6008858103682484,0.6873059601920692,0.6854371779729738
12925,15/9-F-11 A,3622.2,8.625,16.28,2.215,0.174,0.8770256158672488,0.8256857080217583,1.0579702317107054,0.9782718416106352
1696,15/9-F-1 A,3600.6,8.625,36.5647,2.4037,0.1852,0.141825894511075,0.1459418695761218,0.14986545302626153,0.15390628513886792
11038,15/9-F-1 C,3923.6,8.5569,19.6073,2.1985,0.1793,0.8677679133490149,0.7431803913357314,1.0968926408813353,0.9695323920333448
16821,15/9-F-11 B,3641.7,8.578,39.84,2.351,0.177,0.7312663490754916,0.6083120426973272,1.2568860445581258,0.8391007827071532
2621,15/9-F-1 B,3282.0,8.6633,43.1564,2.4888,0.20199999999999999,0.5018531443749115,0.48991631286507503,0.45533221534864565,0.4836871233069738
12715,15/9-F-11 A,3601.2,8.625,28.822,2.415,0.14400000000000002,0.6640775901850746,0.651859269246949,0.64777405026883,0.6494322232416166
1043,15/9-F-1 A,3535.3,8.6017,24.4453,2.4358,0.1628,0.06974207604164477,0.10198751855829932,-0.002963289117473315,0.03913639922209527
22493,15/9-F-11 B,4208.9,8.625,25.704,2.1790000000000003,0.192,1.4175049075723125,1.1043505192427352,1.5628160822297352,1.4620983811351558
